date,abstract,keywords,doc_type,material_type,news_desk
2019-03-02,"The authorities said they arrested a prosecutor the moment he was about to accept a $500,000 bribe to help a former rebel leader wanted by the United States.","['Drug Abuse and Traffic', 'Politics and Government', 'Bribery and Kickbacks', 'Extradition', 'War Crimes, Genocide and Crimes Against Humanity']",article,News,Foreign
2019-03-02,It’s not easy to encourage the ethical use of artificial intelligence. But here are 10 recommendations.,"['Artificial Intelligence', 'Regulation and Deregulation of Industry', 'Ethics and Official Misconduct', 'Computers and the Internet']",article,News,SpecialSections
2019-03-02,"Peter A. Collins, you are the fondant on our Saturday.",['Crossword Puzzles'],article,News,Games
2019-03-02,"The Crew Dragon capsule carried no crew, but it sets up a near future with astronauts traveling to orbit from the United States again.","['Private Spaceflight', 'Space Stations', 'International Space Station', 'Space and Astronomy']",article,News,Science
2019-03-02,At least two inquiries are underway into Prime Minister Justin Trudeau’s actions involving a criminal case against SNC-Lavalin. More may come.,['Corruption (Institutional)'],article,News,Foreign
2019-03-02,"Quotation of the day for Saturday, March 2, 2019",[],article,Quote,Summary
2019-03-02,"Corrections appearing in print on Saturday, March 2, 2019.",[],article,Correction,Corrections
2019-03-02,"John Mulaney returns to host “Saturday Night Live.” And as “Transit” hits theaters, revisit Christian Petzold’s 2012 character study, “Barbara.”","['Movies', 'Television']",article,Schedule,Culture
2019-03-02,It’s been a busy week in American politics. Here are some of the stories you might have missed.,['United States Politics and Government'],article,News,Politics
2019-03-02,Every book has to earn its spot in one of the world’s leading public library collections. Here’s what it takes.,"['Books and Literature', 'Libraries and Librarians']",article,News,Metro
2019-03-02,"A triumph at the time, Spain’s 1978 Constitution refers to constituent “nationalities,” a compromise that has left the country in a deadlock today.","['Politics and Government', 'Secession and Independence Movements', 'Constitutions', 'Referendums']",article,News,Foreign
2019-03-02,The involvement of American Marines in the North African country where the Arab Spring began is deeper than either country has acknowledged.,"['Defense and Military Forces', 'Terrorism', 'United States Defense and Military Forces', 'United States International Relations']",article,News,Foreign
2019-03-02,China’s vast detention program for Muslims has required more and more police officers. And recruits are coming from the very ethnic groups that are being suppressed.,"['Uighurs (Chinese Ethnic Group)', 'Muslims and Islam', 'Surveillance of Citizens by Government', 'Politics and Government']",article,News,Foreign
2019-03-02,There are new designers who are more than just a flavor of the month.,"['Fashion and Apparel', 'Paris Fashion Week', 'your-feed-fashion']",article,Review,Styles
2019-03-02,"In neighborhoods that are among the most deprived in Britain, Everton’s community programs are notable for their size, their scope and their success.",['Soccer'],article,News,Sports
2019-03-02,"Travel tips, destination coverage, photos from all over the world and more.",[],article,News,Travel
2019-03-02,Wesley Morris leaves Neverland. New Rembrandts and an art feud. Michael J. Fox on acting with Parkinson’s. Hanging up the cellphone. And more.,['Academy Awards (Oscars)'],article,News,Culture
2019-03-02,"The number of destination-worthy airport restaurants where travelers actually want to eat has been steadily growing in recent years. Now, San Francisco has upped the ante.","['AIRPORTS', 'Food']",article,News,Travel
2019-03-02,"There’s a sense that if you’re just waiting for recovery, you’re not trying hard enough, Christie Aschwanden says in her new book.","['Exercise', 'Sports Injuries', 'Placebos', 'Bone Fractures', 'Running']",article,News,Well
2019-03-02,"In a $3 billion-a-year industry, many women stay on as prostitutes in order to pay debts to smugglers, spa owners and lawyers.","['Spas', 'Massage', 'Women and Girls', 'Human Trafficking', 'Prostitution', 'Illegal Immigration', 'Foreign Workers']",article,News,National
2019-03-02,"Laguna Beach once attracted Hollywood stars like Bette Davis, Bing Crosby and Mary Pickford. Now it has a hotel that echoes those glamorous days with a definite 21st century twist.","['Travel and Vacations', 'Hotels and Travel Lodgings']",article,News,Travel
2019-03-02,He built the world’s largest fortune with an iron discipline. Now a wild cast of only-in-L.A. characters have seized his narrative.,"['ADULTERY', 'Extortion and Blackmail', 'Sexting', 'United States Politics and Government']",article,News,SundayBusiness
2019-03-02,"Phil Angelides, one of 13 people on a slate nominated by a hedge fund, discussed what went wrong at the California utility and how it can be revived.","['Wildfires', 'Accidents and Safety', 'Boards of Directors']",article,News,Business
2019-03-02,"Developers hope to keep travelers entertained enough to stay in their own newly expanded ski town rather than head to its nearby, more glamorous rival.","['Travel and Vacations', 'ALPINE SKIING']",article,News,Travel
2019-03-02,"As the suffering of Rohingya Muslims wins global sympathy, the Buddhist Rakhine ethnic group in the country’s far west seeks recognition of its own oppression.","['Rakhine (Ethnic Group)', 'Rohingya (Ethnic Group)', 'Buddhism', 'Muslims and Islam', 'Defense and Military Forces', 'War Crimes, Genocide and Crimes Against Humanity', 'Attacks on Police']",article,News,Foreign
2019-03-02,"Employees at tech companies have recently become much more emboldened to speak out on ethical concerns, and have forced changes from Silicon Valley giants.","['Computers and the Internet', 'United States Politics and Government', 'Artificial Intelligence', 'United States Defense and Military Forces']",article,News,SpecialSections
2019-03-02,"Don’t worry, the colleague you’ve never met isn’t trying to kiss you over email.","['Letters', 'Kissing', 'E-Mail', 'Language and Languages', 'English Language']",article,News,Styles
2019-03-02,Have you or haven’t you cut the financial cord with your family?,"['Millennial Generation', 'Personal Finances', 'Parenting', 'Real Estate and Housing (Residential)', 'Recession and Depression']",article,News,Styles
2019-03-02,The real “Momo Challenge” is the terror of parenting in the age of YouTube. Here’s the truth of what we know.,"['Children and Childhood', 'Games']",article,News,Styles
2019-03-02,Junya Watanabe RTW Collection.,[],multimedia,Slideshow,Fashion & Style
2019-03-02,Haider Ackermann RTW Collection.,[],multimedia,Slideshow,Fashion & Style
2019-03-02,"Race/Related is a weekly newsletter focused on race and identity, with provocative stories from around The New York Times.","['Race and Ethnicity', 'Blacks', 'Black People', 'Discrimination', 'United States Politics and Government']",article,News,National
2019-03-02,"A High Court judge found that the checks, imposed to discourage illegal migration, led to discrimination.","['Renting and Leasing (Real Estate)', 'Landlords', 'Immigration and Emigration', 'Human Rights and Human Rights Violations']",article,News,Foreign
2019-03-02,A Russian who shared the 2000 physics prize with Americans after they had engaged in a Cold War “laser race.” The work led to DVDs and cellphones.,"['Nobel Prizes', 'Physics', 'Deaths (Obituaries)']",article,Obituary (Obit),Foreign
2019-03-02,The couple met through Craigslist in March 2018. She was looking to get engaged at some point that year.,['Weddings and Engagements'],article,News,Society
2019-03-02,The couple met in March 2017 at the West Palm Beach Airport in Florida and soon discovered they had something in common.,['Weddings and Engagements'],article,News,Society
2019-03-02,"What might look crazy now could be obvious in three or five years, but how do you know to bet on them early?","['Artificial Intelligence', 'Venture Capital', 'Computers and the Internet']",article,News,SpecialSections
2019-03-02,Altuzarra RTW Collection.,[],multimedia,Slideshow,Fashion & Style
2019-03-02,"If 2020 produces an anti-Trump wave, Democrats will need plenty of candidates to recapture the Senate. But some of the party’s best only want the White House.","['Presidential Election of 2020', 'Elections, Senate', 'United States Politics and Government']",article,News,Washington
2019-03-02,Market-rate tenants don’t have many rights when it comes to how their buildings operate. But their are better solutions to this problem.,['Real Estate and Housing (Residential)'],article,News,RealEstate
2019-03-02,A marker commemorating the massacre of Mexicans in Texas in 1918 is part of a larger move to recognize the widespread lynchings of Hispanics in the historic Southwest.,"['Mexican-Americans', 'Lynching', 'Mexican-American War (1846-48)', 'Hate Crimes']",article,News,National
2019-03-02,"When you’re too tired, cook something simple.",[],article,News,Dining
2019-03-02,The kingdom’s public prosector said the activists will be tried for actions hostile the kingdom. Rights groups have accused the kingdom of torturing them.,"[""Women's Rights"", 'Politics and Government', 'Human Rights and Human Rights Violations', 'Detainees']",article,News,Foreign
2019-03-02,"Walid Fitaihi, a dual citizen, has been imprisoned without charges. His case may add to the backlash over the killing of Jamal Khashoggi.","['United States Politics and Government', 'Americans Abroad', 'Torture', 'Detainees', 'Human Rights and Human Rights Violations']",article,News,Foreign
2019-03-02,The French designer prepares for her fall 2019 show.,[],multimedia,Slideshow,T Magazine
2019-03-02,"Benjamin Netanyahu’s main argument for re-election is that Israel needs him. But with his campaign facing serious challenges, Israelis are asking if that’s true.","['Politics and Government', 'Elections', 'Jews and Judaism', 'Voting and Voters', 'Corruption (Institutional)']",article,News Analysis,Foreign
2019-03-02,"The Supreme Court has rightly ordered Alabama courts to reconsider the death sentence of Vernon Madison, whose memory was damaged by strokes.","['Eighth Amendment (US Constitution)', 'Intellectual Disabilities']",article,Editorial,Editorial
2019-03-02,The case of a 40-foot cross in Maryland offers the justices a chance to clarify the constitutionality of religious displays.,"['Freedom of Religion', 'Monuments and Memorials (Structures)', 'Crosses and Crucifixes', 'Religion-State Relations']",article,Editorial,Editorial
2019-03-02,"President Trump treats Chicago like a punching bag, but its next mayor will break boundaries.","['Elections, Mayors']",article,Op-Ed,OpEd
2019-03-02,But better support is still needed for those in the Middle East who are trying to make quality films.,"['Movies', 'Academy Awards (Oscars)', 'Palestinians', 'Arabs']",article,Op-Ed,OpEd
2019-03-02,"A 1969 border clash between Moscow and Beijing pushed the two apart, and opened the door for Nixon to go to China.","['United States International Relations', 'Cold War Era']",article,Op-Ed,OpEd
2019-03-02,Several civilians died in intense shelling as the region remained jittery even though tensions between the nuclear-armed neighbors had subsided considerably.,"['Defense and Military Forces', 'Civilian Casualties', 'International Relations']",article,News,Foreign
2019-03-02,T visits the designer as she prepare her fall 2019 show.,['Design'],article,News,TStyle
2019-03-02,Emily Cox and Henry Rathvon throw us beads and curveballs.,['Acrostic Puzzles'],article,News,Games
2019-03-02,"At the N.F.L.’s predraft combine, the biggest question has been whether Murray, one of the country’s supreme athletes, has what it takes to play quarterback in the league.","['Heisman Trophy', 'Draft and Recruitment (Sports)']",article,News,Sports
2019-03-02,"President Trump and Kim Jong-un of North Korea had dramatically different visions of what “denuclearization” meant, dooming their deal.","['United States International Relations', 'Nuclear Weapons', 'Embargoes and Sanctions', 'United States Defense and Military Forces', 'United States Politics and Government', 'Defense and Military Forces', 'ARMS CONTROL AND LIMITATION AND DISARMAMENT']",article,News,Foreign
2019-03-02,"Panelists at the conference, convened by The New York Times, discussed the opportunities and risks that are emerging as the use of artificial intelligence accelerates.","['Artificial Intelligence', 'Computers and the Internet']",article,Text,SpecialSections
2019-03-02,Readers discuss an ambitious 10-year plan to combat climate change introduced by Senator Ed Markey and Representative Alexandria Ocasio-Cortez.,"['Green New Deal', 'Global Warming', 'United States Politics and Government']",article,Letter,Letters
2019-03-02,Comme des Garçons RTW Collection.,[],multimedia,Slideshow,Fashion & Style
2019-03-02,"The president’s son-in-law has traveled around the world, conducting high-level work on behalf of the White House. Yet intelligence officials raised concerns related to his security clearance.","['Law and Legislation', 'Security and Warning Systems']",multimedia,Video,
2019-03-02,"Gen. Valery V. Gerasimov, sometimes credited with inventing Russian “hybrid war,” described modern conflict as a blend of military, economic and political tactics.","['Cyberwarfare and Defense', 'Defense and Military Forces', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']",article,News,Foreign
2019-03-02,"Most black voters are Democrats, but even among the tiny collection of Mr. Trump’s dedicated black supporters, there are factions.","['Blacks', 'Black People']",article,News,National
2019-03-02,The problem in America today is not incivility or intolerance. It’s something far worse.,"['United States Politics and Government', 'Social Media']",article,Op-Ed,OpEd
2019-03-02,There are too many unanswered questions about the White House’s role in advancing Saudi ambitions.,"['Nuclear Weapons', 'Arms Trade', 'United States Politics and Government', 'United States International Relations', 'Conflicts of Interest']",article,Op-Ed,OpEd
2019-03-02,Six years in the trenches on troll patrol.,"['Labor and Jobs', 'Layoffs and Job Reductions', 'Telecommuting']",article,Op-Ed,OpEd
2019-03-02,Forget government-issued food pyramids. Let an algorithm tell you how to eat.,"['Food', 'Diet and Nutrition', 'Artificial Intelligence', 'Cheesecake', 'Diabetes', 'Wearable Computing']",article,Op-Ed,OpEd
2019-03-02,"As Michael Cohen made clear, this is the land of the fraud and the home of the knave.","['United States Politics and Government', 'Frauds and Swindling', 'Ethics and Official Misconduct']",article,Op-Ed,OpEd
2019-03-02,Both countries share responsibility for reducing Kashmir to a ruin and destroying generations of lives.,[],article,Op-Ed,OpEd
2019-03-02,The foreign policy establishment was relieved at the sudden end to the North Korean summit. But Koreans hoping for peace were crushed.,"['Nuclear Weapons', 'United States International Relations', 'Defense and Military Forces', 'ARMS CONTROL AND LIMITATION AND DISARMAMENT']",article,Op-Ed,OpEd
2019-03-02,How the Steele dossier’s scenarios look after Michael Cohen’s testimony.,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'Cyberwarfare and Defense', 'Special Prosecutors (Independent Counsel)', 'United States Politics and Government']",article,Op-Ed,OpEd
2019-03-02,"After nearly three agonizing years, the people are fed up. What’s next — recession, civil unrest or another referendum?",['Great Britain Withdrawal from EU (Brexit)'],article,Op-Ed,OpEd
2019-03-02,Michael Cohen plays Renfield to Donald Trump’s Dracula.,['United States Politics and Government'],article,Op-Ed,OpEd
2019-03-02,Ten months in a class for men who hit women.,"['Women and Girls', 'Domestic Violence', 'Men and Boys', 'Dating and Relationships', 'Sex Crimes']",article,Op-Ed,OpEd
2019-03-02,The storm was forecast to start around 9 p.m. Sunday and last until 4 a.m. Monday.,"['Snow and Snowstorms', 'Weather', 'Temperature']",article,News,Express
2019-03-02,"Plus, Gap breaks up with Old Navy, and artwork that can think for itself.","['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Space and Astronomy', 'Art', 'Atlantis (Space Shuttle)', 'International Trade and World Market', 'Shopping and Retail', 'Securities and Commodities Violations', 'Artificial Intelligence']",article,News,SundayBusiness
2019-03-02,Hermès RTW Collection.,[],multimedia,Slideshow,Fashion & Style
2019-03-02,"Throughout his political career, Mr. Sanders has focused on policy, not personal details. But as he kicked off his second presidential bid, he did something new: He talked about his own life story.","['Presidential Election of 2020', 'United States Politics and Government']",article,News,Politics
2019-03-02,"Mr. Clark was killed in his grandmother’s backyard by officers responding to a vandalism complaint. For nearly a year, activists have demanded police accountability.","['Police Brutality, Misconduct and Shootings', 'Police', 'Discrimination']",article,News,National
2019-03-02,The president said he planned to issue an executive order that would help guarantee free speech on college campuses by putting their federal aid at risk.,"['Executive Orders and Memorandums', 'Colleges and Universities', 'Demonstrations, Protests and Riots', 'Freedom of Speech and Expression', 'Conservatism (US Politics)']",article,News,Washington
2019-03-02,Tony Orbach and Andrea Carla Michaels demonstrate some tricky dance steps.,['Crossword Puzzles'],article,News,Games
2019-03-02,"Geir Helgemo, a Norwegian player, will not be allowed to compete for several months after a random drug test found the presence of banned substances, officials said.","['Bridge (Card Game)', 'Doping (Sports)', 'Tests (Drug Use)']",article,News,Express
2019-03-02,President Trump addressed the annual gathering of conservatives for over two hours on Saturday. Here’s a fact-check.,"['Green New Deal', 'International Trade and World Market', 'United States Politics and Government']",article,News,Washington
2019-03-03,Zendaya TOMMYNOW RTW Collection.,['Paris Fashion Week'],multimedia,Slideshow,Fashion & Style
2019-03-03,"A favorite of corporations, museums and government, he was given wide leeway in expressing his restless imagination in refined but daring ways.","['Deaths (Obituaries)', 'ARCHITECTURE']",article,Obituary (Obit),Obits
2019-03-03,"Quotation of the Day for Sunday, March 3, 2019",[],article,Quote,Summary
2019-03-03,"Corrections appearing in print on Sunday, March 3, 2019.",[],article,Correction,Corrections
2019-03-03,The couple met in New York on a blind date set up by a mutual friend in February 2016.,['Weddings and Engagements'],article,News,Society
2019-03-03,"The couple met 16 years ago at the home of a mutual friend in Hollywood Hills, Calif.",['Weddings and Engagements'],article,News,Society
2019-03-03,The couple met in 2006 in Washington and dated briefly before reconnecting in 2009 after the groom returned from his second deployment to Iraq.,['Weddings and Engagements'],article,News,Society
2019-03-03,The couple met in 2015 at a Manhattan bar.,['Weddings and Engagements'],article,News,Society
2019-03-03,"She lived in New York and he in Detroit when they hit it off during a summer camp-like weekend in Copake, N.Y.",['Weddings and Engagements'],article,News,Society
2019-03-03,The couple met on Match.com in July 2017.,['Weddings and Engagements'],article,News,Society
2019-03-03,"The couple met in 2017 at a rock climbing event in Trier, Germany.",['Weddings and Engagements'],article,News,Society
2019-03-03,The couple met in 2017 through the dating app Hinge.,['Weddings and Engagements'],article,News,Society
2019-03-03,"The couple met in 2012 through a mutual friend while living in New York. Two years later, they had a chance meeting at a concert in Houston.",['Weddings and Engagements'],article,News,Society
2019-03-03,"They met at an après-ski-themed holiday party in Washington, and bonded over the fact that neither of them really skied.",['Weddings and Engagements'],article,News,Society
2019-03-03,"They met at a nightclub during their junior semester abroad in Florence, Italy.",['Weddings and Engagements'],article,News,Society
2019-03-03,All of the weddings right here on one handy page for you.,['Weddings and Engagements'],article,News,Society
2019-03-03,The first part of the much-anticipated Michael Jackson documentary airs on HBO. And “Good Girls” returns on NBC.,"['Movies', 'Television']",article,Schedule,Culture
2019-03-03,"Mr. Jackson died deep in debt. Now his estate is worth billions. Will the new film, “Leaving Neverland,” focused on two men’s accounts of sexual abuse, damage his posthumous career?","['Documentary Films and Programs', 'Pop and Rock Music', 'Sex Crimes', 'Child Abuse and Neglect', '#MeToo Movement', 'Suits and Litigation (Civil)']",article,News,Business
2019-03-03,"Some old friends showed up at “Saturday Night Live” this weekend, including the host John Mulaney, who turned in another strong performance as host.","['United States Politics and Government', 'Television']",article,News,Culture
2019-03-03,"Nearly two years after he was challenged to win the league’s Most Valuable Player Award, the Bucks star may be on the verge of upending the Eastern Conference to do so.",['Basketball'],article,News,Sports
2019-03-03,"New titles to watch for in March, Toni Morrison’s new collection, Min Jin Lee on bell hooks and more.",[],article,News,BookReview
2019-03-03,My “Life as a Runway” column has taken me to all kinds of places — film festivals; a fish market — to talk to people about their clothes.,"['Fashion and Apparel', 'Festivals', 'Frieze Art Fair']",article,News,Insider
2019-03-03,Recent residential sales in New York City and the region.,['Real Estate and Housing (Residential)'],article,News,RealEstate
2019-03-03,"Crocodiles are a fact of life in Balabac, a marshy island town. To some, the animals are sacred, but others want revenge for attacks on people, not to mention countless dogs and goats snatched away.","['Crocodiles', 'Conservation of Resources', 'Endangered and Extinct Species']",article,News,Foreign
2019-03-03,The company wants its voice assistant to become a bigger part of more people’s lives.,"['Computers and the Internet', 'Home Automation and Smart Homes', 'Artificial Intelligence', 'Empathy']",article,News,SpecialSections
2019-03-03,Here’s what you need to know about the week’s top stories.,[],article,briefing,NYTNow
2019-03-03,"Women and girls will be offered free tampons and other sanitary products, officials said, calling the move “a big step forward” in the effort to end period poverty.","['Menstruation', 'Women and Girls', 'Hospitals']",article,News,Foreign
2019-03-03,A legion of black models including Jourdan Dunn and Pat Cleveland — and music by Grace Jones — help the party along.,"['Fashion and Apparel', 'Paris Fashion Week', 'your-feed-fashion']",article,News,SpecialSections
2019-03-03,"Democrats won big in the 2018 midterm elections in Pennsylvania, but some wonder if they can win back the state from President Trump if the party veers too far left in 2020.","['Presidential Election of 2020', 'Midterm Elections (2018)']",article,News,Politics
2019-03-03,"As pharmaceutical companies seek to profit from the curative wonders of human feces, doctors worry about new regulations, higher prices and patients attempting DIY cures.","['Feces', 'Drugs (Pharmaceuticals)', 'Transplants', 'ANTIBIOTICS', 'your-feed-science']",article,News,Science
2019-03-03,"Eighteen leaders offer answers to questions about issues of trust, retraining and the future of work.","['Artificial Intelligence', 'Regulation and Deregulation of Industry']",article,News,SpecialSections
2019-03-03,"The installations, scheduled this month, are set for the famed avenue that has been the site of weekly “Yellow Vest” economic-inequality protests.","['Fountains', 'your-feed-fashion']",article,News,Styles
2019-03-03,"Of all the hazards facing migrant women along the southwest border, one of the most ubiquitous and devastating is sexual assault.","['Sex Crimes', 'Illegal Immigration', 'Smuggling', '#MeToo Movement', 'Women and Girls', 'Immigration Detention', 'Prostitution']",article,News,National
2019-03-03,"Adding lighter fare like salads to the usual burgers and fries has meant more options for time-pressed diners. But the meals are largely less healthy now, a new study finds.","['Fast Food Industry', 'Labeling and Labels (Product)', 'Research', 'Calories', 'Diet and Nutrition', 'Salt']",article,News,Business
2019-03-03,"Yago Riedijk, who is a Kurdish detention center in Syria, told the BBC that he, his wife and their newborn son “should live in Holland,” but he is still on a terrorism watch list.",['Terrorism'],article,News,Foreign
2019-03-03,"As transport secretary, Chris Grayling awarded an $18 million ferry contract to a firm with no ferries. That was far from his first fiasco.","['Great Britain Withdrawal from EU (Brexit)', 'Ferries']",article,News,Foreign
2019-03-03,"Also, Comme des Garçons, Hermès and more from Paris Fashion Week.",[],multimedia,Slideshow,Fashion & Style
2019-03-03,"At Celine, Hedi Slimane pulls a fast one; at Comme des Garçons, Rei Kawakubo creates a shadow sisterhood.","['Fashion and Apparel', 'Paris Fashion Week', 'your-feed-fashion']",article,Review,SpecialSections
2019-03-03,Balenciaga RTW Collection.,[],multimedia,Slideshow,Fashion & Style
2019-03-03,"Spring’s approaching, but until then, bask in winter fare. Make creamy braised white beans, chili gumbo or a vegetarian mapo tofu.",['Cooking and Cookbooks'],article,News,Dining
2019-03-03,Thom Browne RTW Collection.,[],multimedia,Slideshow,Fashion & Style
2019-03-03,"A recycling center in Brooklyn rents TVs, VCRs and other vintage electronic props to movie and television studios when producers need a period look.","['Computers and the Internet', 'Electronics', 'Recycling of Waste Materials', 'Television']",article,News,Metro
2019-03-03,"Silvana Paternostro’s new oral history, “Solitude & Company,” recounts the Nobel Prize winner’s life from childhood through worldwide fame.","['Books and Literature', 'Writing and Writers']",article,Question,Culture
2019-03-03,"The “Immortals” of the Académie Française have failed to fill four seats, a paralysis that reflects France’s own struggle to adapt to the 21st century.","['French Language', 'Politics and Government', 'Books and Literature', 'Writing and Writers']",article,News,Foreign
2019-03-03,"The scion of a newspaper publishing family, he later served in the House representing Westchester County, N.Y., switching from Republican to Democrat.","['Newspapers', 'Deaths (Obituaries)']",article,Obituary (Obit),Obits
2019-03-03,"Consumers, not foreigners, are paying the Trump tariffs.","['International Trade and World Market', 'Customs (Tariff)', 'Federal Taxes (US)', 'United States Politics and Government']",article,Op-Ed,OpEd
2019-03-03,"Tech experts don’t necessarily agree about controlling the future of A.I. A conversation between David Gelles, Nellie Bowles and Cade Metz.","['Artificial Intelligence', 'Labor and Jobs', 'Computers and the Internet']",article,News,SpecialSections
2019-03-03,A flutist and collaborators present the latest installation of a 23-year initiative.,['Music'],article,News,Culture
2019-03-03,Akris RTW Collection.,[],multimedia,Slideshow,Fashion & Style
2019-03-03,"The police are investigating whether the 27-year-old driver was working at the time of the attack on Saturday, and whether the stabbing began as a robbery.","['Car Services and Livery Cabs', 'Murders, Attempted Murders and Homicides']",article,News,Metro
2019-03-03,"Tormented by pain, Morgan Stickney made the agonizing decision to have her lower leg removed. The groundbreaking procedure may change the course of her life, and the future of amputations.","['Swimming', 'AMPUTATION', 'Paralympic Games', 'Surgery and Surgeons', 'Pain', 'Pain-Relieving Drugs', 'Opioids and Opiates', 'Drug Abuse and Traffic']",article,News,Sports
2019-03-03,"Todd Douglas Miller’s new documentary, “Apollo 11,” is one of the most rousing movies ever made about NASA and space. Here are more films to explore.","['Movies', 'Documentary Films and Programs', 'Space and Astronomy', 'Apollo Project', 'Voyager Project', 'Mars (Planet)', 'Women and Girls']",article,News,Culture
2019-03-03,"While the professionals do not criticize Mr. Trump’s focus, they question whether those interests are crowding out intelligence on threats like terrorism.","['United States International Relations', 'Espionage and Intelligence Services', 'Terrorism', 'United States Economy']",article,News,Washington
2019-03-03,Melissa Toogood infused the Feast of Cunningham with ease as a soloist and in duets with Calvin Royal III.,['Dancing'],article,Review,Culture
2019-03-03,"Temperatures will remain close to freezing across the area, which may mean hazardous road conditions and slippery walkways.","['Bakeries and Baked Products', 'Cakes', 'Mardi Gras', 'State Legislatures', 'Snow and Snowstorms', 'Weather']",article,briefing,Metro
2019-03-03,"Juan Guaidó, who risks arrest if he goes back to Venezuela, has set a deadline of Monday morning for his return. With each day he stays away, the chance of the opposition fracturing grows.","['Politics and Government', 'International Relations', 'Humanitarian Aid']",article,News,Foreign
2019-03-03,Let us help you start your day.,[],article,briefing,NYTNow
2019-03-03,Valentino RTW Collection.,[],multimedia,Slideshow,Fashion & Style
2019-03-03,"Perry’s “A Madea Family Funeral” had a strong $27 million debut, almost (but not quite) enough to beat “How to Train Your Dragon: The Hidden World.”",['Movies'],article,News,Culture
2019-03-03,A reader laments that her friend died after an insurance company refused to pay for the medication she needed.,['Health Insurance and Managed Care'],article,Letter,Letters
2019-03-03,A reader wishes that more people of color would tell of their journeys.,"['Race and Ethnicity', 'Blacks', 'Black People']",article,Letter,Letters
2019-03-03,An advocacy group says it should not be a partisan issue.,"['Child Care', 'United States Politics and Government']",article,Letter,Letters
2019-03-03,"An octogenarian recommends strength, balance and fun.","['Dancing', 'Falls', 'Elderly']",article,Letter,Letters
2019-03-03,There are no good options for the British Parliament as it wrestles with what to do about the open border between the two Irelands.,['Great Britain Withdrawal from EU (Brexit)'],article,Letter,Letters
2019-03-03,A reader urges the former vice president to run for president but promise to serve only one term.,['Presidential Election of 2020'],article,Letter,Letters
