date,abstract,keywords,doc_type,material_type,news_desk
2020-04-01,"If staying at home 24/7 is making you climb the walls, here’s something productive to do with your time.","['Real Estate and Housing (Residential)', 'Home Repairs and Improvements', 'Restoration and Renovation', 'Interior Design and Furnishings', 'Coronavirus (2019-nCoV)', 'Furniture']",article,News,RealEstate
2020-04-01,Short-term needs and shortages have brought “dramatic changes” to the inner workings of transporting goods by truck.,"['Freight (Cargo)', 'Trucks and Trucking', 'Small Business', 'Coronavirus (2019-nCoV)', 'E-Commerce', 'Entrepreneurship']",article,News,SpecialSections
2020-04-01,"When Joe Kintz deployed to Habbaniyah, Iraq, in 2006 as a bomb technician with SEAL Team 5, he took along something unusual: his own tattoo kit.","['Tattoos', 'Ships and Shipping']",article,News,Magazine
2020-04-01,"Under the best-case scenario presented on Tuesday, more Americans will die from the coronavirus in the weeks and months to come than died in the Korean and Vietnam Wars combined.","['Coronavirus (2019-nCoV)', 'Presidents and Presidency (US)', 'United States Politics and Government', 'Epidemics', 'Presidential Election of 2020']",article,News Analysis,Washington
2020-04-01,"The closing of the Manhattan institution, born in the days of Gershwin, after an ill-fated effort to relocate illustrates the struggle for small nonprofits.","['Education (K-12)', 'Real Estate (Commercial)', 'Nonprofit Organizations', 'Music', 'Shutdowns (Institutional)']",article,News,Arts&Leisure
2020-04-01,"The coronavirus pandemic has brought fear, panic and pranksters. In some cases, bad behavior has crossed the line into criminal terrorist acts.","['Coronavirus (2019-nCoV)', 'Hoaxes and Pranks', 'Terrorism']",article,News,National
2020-04-01,"After Bernie Sanders won New Hampshire and Nevada, his campaign hit a roadblock: a wide range of Democrats who would do anything to stop him. Joe Biden became their vehicle.","['Presidential Election of 2020', 'Primaries and Caucuses', 'Voting and Voters', 'Polls and Public Opinion', 'United States Politics and Government']",article,News,Politics
2020-04-01,"With more than 4,000 acres of protected land, this Westchester town is ideal for ‘forest bathing.’ But it’s only about an hour from Grand Central.",['Real Estate and Housing (Residential)'],multimedia,Slideshow,Real Estate
2020-04-01,Many people thanked me for taking action to save lives. Others compared me to Hitler.,"['Quarantines', 'Shutdowns (Institutional)', 'Mayors', 'Local Government', 'Coronavirus (2019-nCoV)']",article,Op-Ed,OpEd
2020-04-01,"Never before, scientists say, have so many of the world’s researchers focused so urgently on a single topic. Nearly all other research has ground to a halt.","['Coronavirus (2019-nCoV)', 'Research', 'Clinical Trials', 'Laboratories and Scientific Equipment', 'Vaccination and Immunization', 'Drugs (Pharmaceuticals)', 'Science and Technology', 'Academic and Scientific Journals', 'Epidemics', 'Politics and Government']",article,News,Foreign
2020-04-01,"If you have some spare time at home and want a productive project, consider creating a digital archive of your personal papers.","['Archives and Records', 'Scanning Devices', 'Data Storage', 'Mobile Applications', 'Smartphones', 'Computers and the Internet', 'Privacy']",article,News,Business
2020-04-01,"In the United States, people are hoarding toilet paper and clogging sewer systems with wipes of all kinds. A little water could solve their problems.","['Coronavirus (2019-nCoV)', 'Bathrooms and Toilets', 'Stockpiling', 'Toilet Paper']",article,News,Styles
2020-04-01,"With more than 4,000 acres of protected land, this Westchester town is ideal for ‘forest bathing.’ But it’s only about an hour from Grand Central.",['Real Estate and Housing (Residential)'],article,News,RealEstate
2020-04-01,"Fears are growing that the worldwide economic downturn could be especially deep and lengthy, with recovery limited by continued anxiety.","['Recession and Depression', 'United States Economy', 'Economic Conditions and Trends', 'International Trade and World Market', 'Consumer Behavior', 'Shutdowns (Institutional)', 'Quarantines', 'Coronavirus (2019-nCoV)']",article,News,Business
2020-04-01,How C.D.C. medical illustrators created the coronavirus pandemic’s most iconic image.,"['Coronavirus (2019-nCoV)', 'Art', 'Software', 'Media', 'your-feed-science']",article,News,Science
2020-04-01,"In 1978, a mischievous band of writers that included George Plimpton and Nora Ephron teamed up to create a spoof of The New York Times. Turns out, Times journalists were among them.","['Writing and Writers', 'Newspapers', 'News and News Media', 'Comedy and Humor', 'Strikes', 'Books and Literature', 'Shutdowns (Institutional)', 'Art', 'Capers', 'Newsdealers and Newsstands', 'Emmy Awards', 'Typewriters and Typewriting']",article,News,Insider
2020-04-01,"Circle the globe with these international thrillers, comedies, dramas and documentaries.","['Television', 'Travel and Vacations']",article,News,Travel
2020-04-01,"Reinforcements are arriving to shore up the city's health care system, the mayor said.","['Coronavirus (2019-nCoV)', 'Laundry and Laundromats', 'Hygiene and Cleanliness']",article,briefing,Metro
2020-04-01,Here's what you need to know.,[],article,briefing,NYTNow
2020-04-01,"Head across the pond from the comfort of your couch with our favorite British television shows, all available on streaming services.",['Television'],article,News,Culture
2020-04-01,"In an era of global connectedness, the quest for a coronavirus shot has revealed the boundaries of international solidarity.","['Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",article,News,Podcasts
2020-04-01,"As general manager of the Met, I celebrate the proliferation of streamed shows during a pandemic. But nothing compares to the real thing.","['Opera', 'Theater', 'Art', 'Classical Music', 'Music', 'Computers and the Internet', 'Videophones and Videoconferencing', 'Coronavirus (2019-nCoV)']",article,Op-Ed,OpEd
2020-04-01,"This is not a conventional recession, and G.D.P. is not the target","['Layoffs and Job Reductions', 'Recession and Depression', 'United States Economy', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Government Bonds', 'Interest Rates']",article,Op-Ed,OpEd
2020-04-01,"Jaejoong of JYJ told his fans he had the virus, then admitted he had made up the diagnosis. His devastated fans were unamused.","['Hoaxes and Pranks', ""APRIL FOOL'S DAY"", 'Coronavirus (2019-nCoV)', 'Pop and Rock Music']",article,News,Express
2020-04-01,The first quarter was one of the worst in history for many stock markets around the world. The start of the second isn’t looking any better.,"['Coronavirus (2019-nCoV)', 'Delivery Services']",article,News,Business
2020-04-01,The death toll mounts as House Democrats consider their next move: This is your morning tip sheet.,"['Coronavirus (2019-nCoV)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)']",article,News,Politics
2020-04-01,"Denise Rife scored 111 points in an Iowa high school game, was drafted by the Warriors in 1969 and appeared on “The Tonight Show.” She needs a second hip replacement, but the pandemic has complicated that.","['Basketball', 'Women and Girls', 'Coronavirus (2019-nCoV)']",article,News,Sports
2020-04-01,"Mayor de Blasio has often said April 5 was a “demarcation line” in the coronavirus fight. Now it is just days away, and supplies are still badly needed.",['Coronavirus (2019-nCoV)'],article,News,Metro
2020-04-01,The actions have stirred a debate about the powers of the authorities and the limits of individual liberty.,"['Magna Carta (1215)', 'Coronavirus (2019-nCoV)', 'Police', 'Quarantines']",article,News,Foreign
2020-04-01,"Next time, how about the truth?","['Masks', 'Protective Clothing and Gear', 'Coronavirus (2019-nCoV)', 'Shortages', 'Stockpiling', 'Epidemics', 'Doctors', 'Nursing and Nurses', 'Medical Devices', 'United States Politics and Government']",article,Op-Ed,OpEd
2020-04-01,"The former zookeeper known as Joe Exotic filed a lawsuit. Carole Baskin, who runs Big Cat Rescue, condemned how the series handled her husband’s disappearance. And activists pushed for new wildlife protections.","['Animal Abuse, Rights and Welfare', 'Tigers', 'Lions', 'Zoos']",article,News,Express
2020-04-01,"First, acknowledge ways the coronavirus has changed their lives.","['Children and Childhood', 'Psychology and Psychologists', 'Anxiety and Stress', 'Parenting', 'Coronavirus (2019-nCoV)', 'Quarantines']",article,News,Parenting
2020-04-01,"This August’s Edinburgh International Festival and its Fringe, two of theater and comedy’s most important events, are no more.","['Edinburgh International Festival', 'Edinburgh Festival Fringe', 'Coronavirus (2019-nCoV)']",article,News,Culture
2020-04-01,"Wednesday: Dr. Bob Wachter of the University of California, San Francisco, talks about the numbers he’s tracking and what they say.",['Coronavirus (2019-nCoV)'],article,briefing,National
2020-04-01,"Dozens have laid off thousands, slashed costs and changed their businesses to try to survive the pandemic. All that may not work.","['Coronavirus (2019-nCoV)', 'Start-ups', 'Computers and the Internet', 'Layoffs and Job Reductions', 'Venture Capital', 'Coronavirus Aid, Relief, and Economic Security Act (2020)']",article,News,Business
2020-04-01,"A 1916 Tudor Revival in Jackson, Miss.; a condo in a landmark Beaux-Arts building in Kansas City, Mo.; and a log cabin in Pawling, N.Y.",['Real Estate and Housing (Residential)'],multimedia,Slideshow,Real Estate
2020-04-01,"A 1916 Tudor Revival in Jackson, a condo in a landmark Kansas City Beaux-Arts building and a log cabin in Pawling.",['Real Estate and Housing (Residential)'],article,News,RealEstate
2020-04-01,"“American Conservatism,” a collection of pieces edited by Andrew J. Bacevich, demonstrates the wide range of conservative thought in America.","['Books and Literature', 'Conservatism (US Politics)', 'Speeches and Statements']",article,Review,BookReview
2020-04-01,"This circular open-air villa overlooking the Caribbean Sea on the west coast of Curaçao is on the market for $979,000.",['Real Estate and Housing (Residential)'],multimedia,Slideshow,Real Estate
2020-04-01,"A cheaper alternative to its Caribbean neighbors, the Dutch island lures tourists and buyers with its remote location and hurricane-free climate.",['Real Estate and Housing (Residential)'],article,News,RealEstate
2020-04-01,"In this lesson, students will consider how social class and personal circumstances can affect how different people are experiencing the social and economic consequences of the coronavirus pandemic.",[],article,News,Learning
2020-04-01,"Sunday breakfasts are a shared ritual for Molly Goddard and her husband, Joel Jeffery, who together run the brand Desmond & Dempsey.","['Fashion and Apparel', 'Food', 'Recipes', 'Eggs', 'Pumpkins']",article,News,TStyle
2020-04-01,Peter Snowdon’s 2014 feature turns the amateur videos of the Arab Spring into a you-are-there documentation of history made in the streets.,"['Movies', 'Middle East and North Africa Unrest (2010- )']",article,News,Arts&Leisure
2020-04-01,"In this week’s newsletter, Marc Stein talks to Josh Hart and Larry Nance Jr. about finding a new routine without their day jobs and their other common love: Premier League soccer.","['Basketball', 'Coronavirus (2019-nCoV)', ""Crohn's Disease"", 'Soccer']",article,News,Sports
2020-04-01,"With the Metropolitan Museum shut during its anniversary, our critic strolls with a historian along a posh stretch of Fifth Avenue called Museum Mile.","['Historic Buildings and Sites', 'ARCHITECTURE', 'Museums', 'Quarantine (Life and Culture)']",article,News,Culture
2020-04-01,Can countries recover better from the pandemic-induced downturn by preventing companies and workers from going under to begin with? France is making a big bet.,"['Coronavirus (2019-nCoV)', 'Layoffs and Job Reductions', 'Shutdowns (Institutional)', 'Quarantines', 'Politics and Government', 'Unemployment', 'Recession and Depression']",article,News,Business
2020-04-01,The move would have made it easier for people who have recently lost jobs to obtain health insurance.,"['Health Insurance and Managed Care', 'Coronavirus (2019-nCoV)', 'Patient Protection and Affordable Care Act (2010)']",article,News,Upshot
2020-04-01,"Easter, Passover and Ramadan won’t be what they generally are this year: Priya Krishna and Alison Roman wrestle with that subject, in reporting and recipes.",['Cooking and Cookbooks'],article,News,Dining
2020-04-01,"A group of moderately ill people were given hydroxychloroquine, which appeared to ease their symptoms quickly, but more research is needed.","['Coronavirus (2019-nCoV)', 'Hydroxychloroquine (Drug)', 'Drugs (Pharmaceuticals)', 'Quarantines', 'Shortages', 'Autoimmune Diseases', 'Pneumonia', 'Immune System', 'Malaria', 'your-feed-healthcare']",article,News,Science
2020-04-01,"President Jair Bolsonaro, who has called the virus a “measly cold,” is the sole major world leader continuing to question the merits of lockdown measures to fight the pandemic.","['Coronavirus (2019-nCoV)', 'Epidemics', 'Deaths (Fatalities)', 'Politics and Government', 'Indigenous People']",article,News,Foreign
2020-04-01,"With Britain on lockdown, the tournament organizers didn’t see a way to safely reschedule this year.","['Coronavirus (2019-nCoV)', 'Tennis', 'Wimbledon Tennis Tournament', 'Shutdowns (Institutional)']",article,News,Sports
2020-04-01,A detailed chart shows the extent of the coronavirus outbreak.,"['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates', 'Deaths (Fatalities)']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,A detailed chart shows the extent of the coronavirus outbreak.,"['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"Although most drugmakers had already pulled the heartburn products months ago, the agency told consumers they should throw out any over-the-counter medications they still had.","['Drugstores', 'Cancer', 'Drugs (Pharmaceuticals)', 'Recalls and Bans of Products', 'Heartburn', 'Hazardous and Toxic Substances', 'your-feed-healthcare']",article,News,Science
2020-04-01,"The New York Times would like to hear from workers who are unemployed or who lost hours, or business owners who have had to make changes in response to Covid-19.","['Unemployment', 'Coronavirus (2019-nCoV)', 'Layoffs and Job Reductions']",article,News,National
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates', 'Deaths (Fatalities)']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates', 'Deaths (Fatalities)']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
2020-04-01,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county. ","['Coronavirus (2019-nCoV)', 'Disease Rates']",multimedia,Interactive Feature,U.S.
