date,abstract,keywords,doc_type,material_type,news_desk
2019-12-01,Remembering a life cut short.,"['Prisons and Prisoners', 'Criminal Justice', 'Terrorism']",article,Op-Ed,Editorial
2019-12-01,"He and Mr. Belafonte were behind the calypso craze of the 1950s. Mr. Burgie was also a singer, under the name Lord Burgess.","['Music', 'Deaths (Obituaries)']",article,Obituary (Obit),Obits
2019-12-01,"Philanthropies cite a false choice between justice and safety, and the positive effects of cash bail reform.","['Criminal Justice', 'Bail']",article,Letter,Letters
2019-12-01,A reader discusses the environmental risks posed by wood-burning ovens. Also: Term limits; a bad education bill; wealth inequality; foster care and bias.,"['Ovens and Stoves', 'Bagels', 'Term Limits (Political Office)', 'Citizens United v Federal Election Commission (Supreme Court Decision)', 'Colleges and Universities', 'Homosexuality and Bisexuality', 'Foster Care']",article,Letter,Letters
2019-12-01,"Despite having limited experience in white-collar criminal law or impeachment investigations, Jay Sekulow is representing the president in a broad swath of high-profile defense cases. He also has deep ties in the evangelical community, a key constituency for the president.","['Impeachment', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Evangelical Movement', 'Religion-State Relations', 'Legal Profession']",multimedia,Video,
2019-12-01,"Jay Sekulow is a trusted, telegenic presidential adviser more experienced in religious liberty cases than impeachment battles.","['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'United States Politics and Government', 'Trump Tax Returns', 'Christians and Christianity', 'Evangelical Movement', 'Legal Profession', 'Religion-State Relations']",article,News,Washington
2019-12-01,Polio left her in a wheelchair. It also started her on a lifelong fight to change perceptions and break down real-world obstacles.,"['Deaths (Obituaries)', 'Disabilities']",article,Obituary (Obit),Obits
2019-12-01,"The House Judiciary Committee had been leading the debate over whether to impeach President Trump long before the Ukraine affair. This week, it returns to the center of the maelstrom.","['United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2020']",article,News,Washington
2019-12-01,"Just 32, Lise Davidsen makes a radiant company debut in Tchaikovsky’s “The Queen of Spades.”",['Opera'],article,Review,Culture
2019-12-01,Airports in the Northeast reported delays on Sunday as post-Thanksgiving travelers tried to make their way home.,"['Weather', 'Snow and Snowstorms', 'Rain', 'AIRLINES AND AIRPLANES', 'AIRPORTS']",article,News,Express
2019-12-01,"A marquee free-agent signing in the off-season, Panarin is on a pace to become the team’s first 100-point scorer in 14 years.","['Hockey, Ice']",article,News,Sports
2019-12-01,"The man, Ronald Cyr, 65, called the police to tell them he was shot. He later died from his injuries.","['Security and Warning Systems', 'Accidents and Safety']",article,News,Express
2019-12-01,"Lisa Smith, 38, and her 2-year-old daughter were deported by Turkey from a Syrian displacement camp and landed in Dublin on Sunday.","['Terrorism', 'Politics and Government', 'Children and Childhood']",article,News,Foreign
2019-12-01,The president has made a trade agreement that caters to his opposition — and that’s why it stands a chance of passing Congress.,"['North American Free Trade Agreement', 'International Trade and World Market', 'United States Politics and Government', 'Labor and Jobs', 'Organized Labor', 'Wages and Salaries', 'Automobiles']",article,News,Washington
2019-12-01,What started as a protest over a surprise increase in gasoline prices turned into widespread demonstrations met with a systematic repression that left at least 180 people dead.,"['Demonstrations, Protests and Riots', 'Embargoes and Sanctions', 'Deaths (Fatalities)', 'Human Rights and Human Rights Violations']",article,News,Foreign
2019-12-01,This year’s holiday weekend saw a 16 percent decline in ticket sales. Blame the weather. Or Netflix.,"['Movies', 'Thanksgiving Day']",article,News,Business
2019-12-01,A family navigates the disease — and its financial burdens.,"['Health Insurance and Managed Care', 'Families and Family Life', 'Nursing Homes', 'Elderly', ""Alzheimer's Disease"", 'Medicaid']",article,Op-Ed,Editorial
2019-12-01,President Trump has focused on blocking unauthorized crossings on the Southern border. But nearly half of those who are in the country unlawfully actually entered with permission.,"['Illegal Immigration', 'Visas', 'Indian-Americans', 'Asian-Americans', 'Immigration and Emigration']",article,News,National
2019-12-01,Here’s what you need to know.,[],article,briefing,NYTNow
2019-12-01,"A decorated soldier in World War II, he helped reshape the study of war and was knighted in 1986 for his academic work.","['Deaths (Obituaries)', 'Defense and Military Forces']",article,Obituary (Obit),Obits
2019-12-01,"With the rise of smartphones and social media, journalists use new methods to track major news events.","['News and News Media', 'News Sources, Confidential Status of', 'Social Media', 'Video Recordings, Downloads and Streaming', 'Documentary Films and Programs', 'Malaysia Airlines Flight 17']",article,News,Business
2019-12-01,Let the world be the editor of your life story.,[],article,News,Smarter Living
2019-12-01,"Doja Cat was decked out in Fashion Nova. Ilan Zechory, a founder, wore shower sandals.","['Fashion and Apparel', 'Rap and Hip-Hop']",article,News,Styles
2019-12-01,"One year into his term, President Andrés Manuel López Obrador faces a stagnant economy and spiraling violence, but Mexicans still place their hopes in him.","['Politics and Government', 'Economic Conditions and Trends', 'Labor and Jobs', 'Unemployment']",article,News,Foreign
2019-12-01,The announcement did not include details on the suspects’ identities or their connection to the murders. The López Obrador administration is under pressure to curb spiraling violence.,"['Mormon Family Massacre (Mexico, 2019)', 'Drug Cartels', 'Murders, Attempted Murders and Homicides']",article,News,Foreign
2019-12-01,"Lynn Lempel, who is at the high point of her constructing career, opens our solving week.",['Crossword Puzzles'],article,News,Games
2019-12-01,"Playing without Myles Garrett and Mason Rudolph, the A.F.C. North face-off played out more predictably than the teams’ last meeting.",['Football'],article,News,Sports
2019-12-01,"Mr. Sestak, a Democrat, entered the race late and walked 105 miles across New Hampshire in search of votes, but he never gained any traction in a crowded field.",['Presidential Election of 2020'],article,News,Politics
2019-12-01,"Shade in Los Angeles sits at the intersection of two crises: climate change and income inequality. City officials are rushing to deploy cover to hundreds of bus stops and plant 90,000 trees.","['Trees and Shrubs', 'Sunlight', 'Global Warming', 'Income Inequality', 'Transit Systems']",article,News,National
2019-12-02,And rural America is not ready.,"['Acquired Immune Deficiency Syndrome', 'Drug Abuse and Traffic', 'Rural Areas', 'Drugs (Pharmaceuticals)', 'Opioids and Opiates', 'Epidemics']",article,Op-Ed,OpEd
2019-12-02,So it is attacking democracy on the island from within.,"['Politics and Government', 'Elections', 'Defense and Military Forces', 'Secession and Independence Movements']",article,Op-Ed,OpEd
2019-12-02,"Quarterback Lamar Jackson converted two critical short-yardage runs on Baltimore’s winning drive, then Justin Tucker kicked a 49-yard field goal as time expired.",['Football'],article,News,Sports
2019-12-02,"An investigation into the 2017 murder of Daphne Caruana Galizia has reached into the government, triggering protests and a promise by Prime Minister Joseph Muscat to quit next year.","['Politics and Government', 'Demonstrations, Protests and Riots', 'Assassinations and Attempted Assassinations']",article,News,Foreign
2019-12-02,"They did not rule out future participation, but said they would not appear at the Judiciary Committee’s first public hearing, featuring legal experts who will offer assessments on impeachment.","['United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Impeachment']",article,News,Washington
2019-12-02,This week filled in the blanks on Angela’s origin story. But it’s not the story of a girl with a future in by-the-book law enforcement.,['Television'],article,Review,Culture
2019-12-02,"A bottle opener, a mouse pad and other products displayed images of the Nazi concentration camp.","['Holocaust and the Nazi Era', 'E-Commerce', 'Black Friday and Cyber Monday (Shopping)', 'Shopping and Retail', 'ADVERTISING AND MARKETING', 'Concentration Camps']",article,News,Express
2019-12-02,Elliot and Darlene are finally ready to take their kill shot at Deus Group. But a lot of things have to go right for their plan to work.,['Television'],article,Review,Culture
2019-12-02,"No corrections appeared in print on Monday, Dec. 2, 2019.",[],article,News,Corrections
2019-12-02,"Lamar Jackson powered the Ravens past the 49ers, the Patriots were upset by the Texans, and several of the N.F.L.’s basement dwellers enjoyed a day in the sun.",['Football'],article,News,Sports
2019-12-02,Here’s what you need to know.,[],article,briefing,NYTNow
2019-12-02,"Quotation of the Day for Monday, December 2, 2019.",[],article,Quote,Summary
2019-12-02,Amy Poehler and Nick Offerman are back for a second season of “Making It.” And a Portuguese satire is available to stream on Criterion.,"['Television', 'Movies']",article,News,Culture
2019-12-02,Kammuri has begun dumping torrential rains across the eastern provinces of the archipelago and could disrupt the Southeast Asian Games.,"['Typhoon Haiyan (2013)', 'Weather', 'Typhoons', 'Evacuations and Evacuees', 'Rain']",article,News,Foreign
2019-12-02,"Offensives against the Islamic State’s Afghan branch have brought it down to several hundred fighters, officials say. But they warn that the group’s cruelty is still a threat.","['Afghanistan War (2001- )', 'Terrorism', 'Civilian Casualties']",article,News,Foreign
2019-12-02,This word has appeared in 13 articles on NYTimes.com in the past year.,[],article,News,Learning
2019-12-02,"Ms. Morrison’s portrayal of the memorable maid Rosario, who stood up to her socialite boss, made her a fan favorite.","['Deaths (Obituaries)', 'ACTORS AND ACTRESSES', 'Television']",article,Obituary (Obit),Express
2019-12-02,"A short meeting of the alliance’s leaders in London is meant to avoid conflict, but there are worries about the intentions of Presidents Trump and Emmanuel Macron.","['United States International Relations', 'Defense and Military Forces']",article,News,Foreign
2019-12-02,"For braving life inside the Demilitarized Zone, the 188 residents of a South Korean village get great perks, like tax breaks, exemption from military service and superfast internet access.","['Politics and Government', 'Defense and Military Forces', 'Taxation', '5G (Wireless Communications)']",article,News,Foreign
2019-12-02,"Expect “some new spoofs on the current theater season” following the departure from the Triad, the show’s creator, Gerard Alessandrini, said.",['Theater'],article,News,Culture
2019-12-02,"New Yorkers preparing to lumber back to work after an extended Thanksgiving weekend face an assault of plummeting temperatures, precipitation and heavy winds.","['Snow and Snowstorms', 'Commuting']",article,briefing,Metro
2019-12-02,"The Crimson Tide faced a grim reality after losing to Auburn on Saturday. Penalty-prone and undisciplined, they will not make the four-team playoff for the first time since its inception in 2014.",['Football (College)'],article,News,Sports
2019-12-02,A self-styled “disruptive technologist” was arrested after speaking at a conference in Pyongyang on using digital currencies to launder money.,"['Virtual Currency', 'Blockchain (Technology)', 'Embargoes and Sanctions', 'United States International Relations']",article,News,Metro
2019-12-02,"Following a change in personnel, the court could expand the scope of Second Amendment rights and chastise lower courts that have upheld gun control laws.","['Gun Control', 'Second Amendment (US Constitution)', 'Constitution (US)', 'Suits and Litigation (Civil)']",article,News,Washington
2019-12-02,Tire tracks and a note helped lead to a water hole where an Australian survived by boiling water. But two other people are still missing.,"['Missing Persons', 'Rescues']",article,News,Foreign
2019-12-02,"“The Selected Letters of Ralph Ellison” brood on identity, alienation and the political responsibilities of the artist, but are also full of vital everyday experience.","['Books and Literature', 'Writing and Writers']",article,Review,Culture
2019-12-02,An overwhelming majority of delegates are at stake in states more racially diverse than Iowa and New Hampshire.,"['Presidential Election of 2020', 'Blacks', 'Black People']",multimedia,Interactive Feature,U.S.
2019-12-02,"The city has changed drastically over the past 40 years, yet the M.T.A. map designed in 1979 has largely endured.","['Subways', 'Maps', 'Transit Systems', 'Design']",multimedia,Interactive Feature,New York
2019-12-02,Fancy alcoholic drinks made with food scraps are Trash Tiki’s way of pushing a more sustainable bar scene.,"['Waste Materials and Disposal', 'Cocktails and Mixed Drinks', 'Bars and Nightclubs']",article,News,Styles
2019-12-02,Do you see the internet as a way to earn extra cash? Do you view it as an alternative to a traditional job?,[],article,News,Learning
2019-12-02,"The high school yearbook is a staple of American teenage life. But for some, it also is a reminder of failed dreams, lost opportunities and the sheer toll of the opioid crisis.","['Drug Abuse and Traffic', 'Education (K-12)', 'Opioids and Opiates', 'OxyContin (Drug)', 'Heroin', 'Teenagers and Adolescence']",multimedia,Interactive Feature,U.S.
2019-12-02,The biggest metropolitan areas are now the most unequal.,"['Income Inequality', 'Economic Conditions and Trends', 'United States Economy', 'Wages and Salaries', 'Labor and Jobs', 'Urban Areas']",article,News,Upshot
2019-12-02,"All pain is real, but it’s also true that it’s “made by the brain” and that we can exert some control over it.","['Pain', 'Brain', 'Medicine and Health', 'Pain-Relieving Drugs', 'Therapy and Rehabilitation', 'Mental Health and Disorders', 'Alternative and Complementary Medicine']",article,News,Upshot
2019-12-02,"The substitute teacher was fired from a Utah public school. One of the boy’s parents, Louis van Amstel of “Dancing With the Stars,” wondered how she had become a teacher in the first place.","['Teachers and School Employees', 'Education (K-12)', 'Homosexuality and Bisexuality', 'Discrimination']",article,News,Express
2019-12-02,"Federally funded programs use games, gardens and rain barrels to empower adults and kids facing threats like sea-level rise, drought and flooding.","['Global Warming', 'Floods', 'Education (K-12)', 'Disasters and Emergencies']",article,News,Well
2019-12-02,"For Ellen Barry, it was supposed to be a short-term project. But a family of deposed aristocrats living in isolation proved intriguing.",[],article,News,Insider
2019-12-02,"An alleged leak to Mr. Cuomo, a phone call from a top legislative aide and a prolonged investigation are at the heart of Albany’s latest ethics dispute.","['Ethics and Official Misconduct', 'Politics and Government', 'Inspectors General']",article,News,Metro
2019-12-02,"“Free, Melania” gets into the first lady’s relationship with Ivanka, “Be Best” and that “I really don’t care” jacket.","['United States Politics and Government', 'First Ladies (US)', 'News and News Media', 'Books and Literature']",article,News,Books
2019-12-02,Critics accuse the kingdom of “sportswashing” as international entertainment businesses shrug off human rights concerns.,"['Athletics and Sports', 'Foreign Investments', 'Human Rights and Human Rights Violations', 'Wrestling', 'Golf', 'Boxing', 'Automobile Racing', ""Women's Rights""]",article,News,Business
2019-12-02,"If you’re stocking up on firewood for the winter, don’t forget about the tools you’ll need to tend the fire.","['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Home Repairs and Improvements', 'Fireplaces']",article,News,RealEstate
2019-12-02,"Even though this year brought an exodus of notable shows, there’s still so much great TV that it’s hard for anyone to rank it all comprehensively. We’re giving it a shot anyway.","['Television', 'Two Thousand Nineteen', 'Web-Original Programming']",article,News,Arts&Leisure
2019-12-02,"Stunning new atlases take you back to the worlds of 19th-century explorers, early aviators and turn-of-the-century London, and into a future of rising seas.","['Geography', 'Maps']",article,News,BookReview
2019-12-02,"On an overnight stay, our writer wandered from the Shiseido Forest Valley to the Canopy Park, eating prawn dumplings, salted-egg potato chips and chrysanthemum gelato under a glass sky.","['Travel and Vacations', 'AIRPORTS']",article,News,Travel
2019-12-02,"Armed with historical documents and a deep well of knowledge of local design, Laura Sartori Rimini and Roberto Peregalli rehabilitated a 19th-century house.","['Furniture', 'Interior Design and Furnishings', 'Historic Buildings and Sites']",multimedia,Slideshow,T Magazine
2019-12-02,The Milanese firm Studio Peregalli has tapped into the soul of a 19th-century house in order to return it to an idealized version of its former glory.,"['Historic Buildings and Sites', 'ARCHITECTURE', 'Interior Design and Furnishings', 'Furniture', 'ANTIQUES']",article,News,TStyle
2019-12-02,Here's what you need to know.,[],article,briefing,NYTNow
2019-12-02,Can you find Nepal on a map? What else do you know about this Asian nation with about 29 million people?,[],multimedia,Interactive Feature,The Learning Network
2019-12-02,"In the wake of an internet shutdown, one human rights researcher sifts through video evidence of atrocities.","['Human Rights and Human Rights Violations', 'Censorship', 'Demonstrations, Protests and Riots', 'Computers and the Internet', 'Deaths (Fatalities)']",multimedia,Video,
2019-12-02,"In the wake of an internet shutdown, one human rights researcher sifts through video evidence of atrocities.","['Human Rights and Human Rights Violations', 'Censorship', 'Politics and Government', 'Demonstrations, Protests and Riots', 'Deaths (Fatalities)', 'your-feed-opinionvideo']",article,Op-Ed,OpEd
2019-12-02,"Once in the Oval Office, a demagogue can easily stay there.","['United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Constitution (US)', 'Impeachment', 'Federalist Papers']",article,Op-Ed,OpEd
2019-12-02,The country is without doubt on the precipice of disaster.,"['Economic Conditions and Trends', 'Banking and Financial Institutions', 'Corruption (Institutional)', 'Income Inequality']",article,Op-Ed,OpEd
2019-12-02,"Mr. Bullock, who won two terms as governor in a red state, didn’t catch on with Democratic primary voters. An aide said he would not run for Senate in Montana, as many Democrats have hoped.",['Presidential Election of 2020'],article,News,Politics
2019-12-02,"“My daughter has to eat,” one mother said. “And if it’s choosing between that or paying a doctor bill, I’m going to choose her.”","['Health Insurance and Managed Care', 'Personal Bankruptcies', 'Medicine and Health', 'Medicare']",article,News,Podcasts
2019-12-02,"The president, in a move that would shatter previous agreements with those countries, accused them of weakening their currencies and hurting American farmers.","['International Trade and World Market', 'United States International Relations', 'Customs (Tariff)', 'Steel and Iron', 'Aluminum', 'Currency', 'United States Economy']",article,News,Business
2019-12-02,Beijing said it would suspend visits to Hong Kong by American warships and impose sanctions on several nongovernmental groups. The measures suggest China is wary of upsetting trade negotiations.,"['Hong Kong Protests (2019)', 'Politics and Government', 'Demonstrations, Protests and Riots', 'Embargoes and Sanctions']",article,News,Foreign
2019-12-02,David Boies’s association with hypothetical plans to extract money from wealthy men linked to the Jeffrey Epstein scandal has raised concerns.,['Ethics and Official Misconduct'],article,News,Business
2019-12-02,"In this lesson, students will explore whether children should be allowed to play tackle football.",[],article,News,National
2019-12-02,"Too often, suicide attempts and deaths by suicide, especially among the young, become family secrets that are not investigated and dealt with in ways that might protect others from a similar fate.","['Suicides and Suicide Attempts', 'Depression (Mental)', 'Psychology and Psychologists', 'Youth', 'Mental Health and Disorders']",article,News,Well
2019-12-02,Images of the young activist from Sweden set off a whole movement. But her actions speak louder than a picture ever could.,"['Global Warming', 'Youth', 'Demonstrations, Protests and Riots']",article,News,SpecialSections
2019-12-02,"While teams like Duke falter, Michigan, Dayton, Maryland and others get a chance to shine.",['Basketball (College)'],article,News,Sports
2019-12-02,Monday: A new office building — soon to be occupied by Netflix — is a demonstration of “what’s possible” with solar power. Also: More cold weather on the way.,"['Solar Energy', 'Building (Construction)', 'Real Estate (Commercial)']",article,briefing,National
2019-12-02,Get them off the sidewalks.,"['Motorcycles, Motor Bikes and Motorscooters', 'Traffic Accidents and Safety', 'Walking', 'Sidewalks', 'Deaths (Fatalities)']",article,Op-Ed,OpEd
2019-12-02,"Saskia Jones and Jack Merritt, who were killed in the attack, had worked with a prison education program backed by Cambridge University.","['Ex-Convicts', 'Terrorism', 'Murders, Attempted Murders and Homicides', 'Sentences (Criminal)', 'Probation and Parole']",article,News,Foreign
2019-12-02,A weather system that roared across the country from the Rockies through the Midwest socked the Northeast with up to 20 inches of snow in places.,"['Weather', 'Snow and Snowstorms', 'Autumn (Season)', 'Roads and Traffic', 'AIRLINES AND AIRPLANES']",article,News,National
2019-12-02,A 1936 English Cotswolds-style cottage in Los Angeles; an updated 1924 house in San Francisco; and a custom home in Rancho Santa Fe.,['Real Estate and Housing (Residential)'],multimedia,Slideshow,Real Estate
2019-12-02,"The company, accused by the E.U. of stifling competition, is trying a tool in Ireland that would allow users to move photos and videos to Google.","['Social Media', 'Regulation and Deregulation of Industry', 'Antitrust Laws and Competition Issues', 'Privacy', 'General Data Protection Regulation (GDPR)', 'Photography']",article,News,Business
2019-12-02,"Take a break from cooking, and make yourself a party board.",[],article,News,Dining
2019-12-02,"A 1936 English Cotswolds-style cottage in Los Angeles, an updated 1924 house in San Francisco and a custom home in Rancho Santa Fe.",['Real Estate and Housing (Residential)'],article,News,RealEstate
2019-12-02,José Daniel Ferrer’s arrest reflects the lengths to which the Díaz-Canel government will go against dissidents.,"['Political Prisoners', 'Human Rights and Human Rights Violations']",article,News,Foreign
2019-12-02,Parents who use the Dexcom G6 depend on alarms on their phones if their children’s blood sugar levels are dangerous. They say the outage put them at risk.,"['Diabetes', 'Mobile Applications', 'Children and Childhood', 'Parenting', 'Smartphones', 'Computer Network Outages', 'Wearable Computing']",article,News,Well
2019-12-02,The bad weather that swept across the Midwest during the holiday weekend is now pelting the Northeast with rain and snow.,"['Snow and Snowstorms', 'Weather']",multimedia,Video,
2019-12-02,Maybe Emma Watson and Lizzo are on to something.,"['Social Conditions and Trends', 'Marriages', 'Dating and Relationships', 'Philosophy']",article,Op-Ed,OpEd
2019-12-02,"Fashion and camaraderie find common ground in English country clothing, avant-garde silhouettes and elegant evening looks.",['Fashion and Apparel'],article,News,TStyle
2019-12-02,Seats: Surrounding the stage. Budget: $550 million. Opening: March 2024. Goal: Avoid past failures.,"['Restoration and Renovation', 'Building (Construction)', 'Classical Music', 'ARCHITECTURE']",article,News,Culture
2019-12-02,"On the first anniversary of her arrest, Meng Wanzhou wrote a public letter describing her life in Vancouver, where she is living in a seven-bedroom mansion.",['Extradition'],article,News,Foreign
2019-12-02,A look at one of the entries from last week’s puzzles that stumped our solvers.,['Crossword Puzzles'],article,News,Games
2019-12-02,"On the 600th anniversary of the Gutenberg press, we can still celebrate how stories are shared.","['Book Trade and Publishing', 'Books and Literature', 'Writing and Writers', 'Poetry and Poets', 'Libraries and Librarians', 'Printing and Allied Trades', 'Virtual Reality (Computers)', 'Science Fiction']",article,Op-Ed,OpEd
2019-12-02,Aged nog? It’s just part of a drinks writer’s deep dive into an acquired taste.,"['Christmas', 'Eggnog', 'Holidays and Special Occasions', 'Cocktails and Mixed Drinks']",article,News,Dining
2019-12-02,"A crew of thieves struck at least nine times in the last three months, netting about $39,000 in ill-gotten gains.","['Automated Teller Machines', 'Robberies and Thefts']",article,News,Metro
