date,abstract,keywords,doc_type,material_type,news_desk
2020-10-01,"“Do not tell Trump that he can say anything he wants about race,” Bee said — one reason being that “Mark Burnett will have to spend hours erasing the tapes.”",[],article,News,Culture
2020-10-01,What story does this image inspire for you?,[],article,News,Learning
2020-10-01,A small but crucial segment of likely voters say they remain uncommitted — to a candidate or to voting at all — and nothing they heard on Tuesday clinched things for them.,"['Presidential Election of 2020', 'Debates (Political)', 'Voting and Voters']",article,News,Politics
2020-10-01,The discovery of a black hole surrounded by protogalaxies provides astronomers with a rare glimpse of the web of matter permeating the cosmos.,"['Space and Astronomy', 'Quasars', 'Stars and Galaxies', 'Hubble Space Telescope', 'Telescopes and Observatories', 'Black Holes (Space)', 'your-feed-science']",article,News,Science
2020-10-01,"American employers continue to cut jobs, signaling new anxiety about the course of the coronavirus pandemic and uncertainty about further legislative relief.",[],article,News,Foreign
2020-10-01,"Wars, disease and political turmoil have never prevented Rio de Janeiro from putting on its famous carnival. Now, the pandemic has forced a suspension of the annual parade for the first time since 1932. ",[],article,News,Foreign
2020-10-01,"In this lesson, you will explore helpful strategies for appreciating art — and for improving your brain and communication skills along the way.",[],article,News,Learning
2020-10-01,"A new AMC show dramatizes the 2018 poisoning of a former Russian spy in Britain. Even for a reporter who covered the real events, the four episodes contain revelations.","['Television', 'Poisoning and Poisons', 'Assassinations and Attempted Assassinations', 'Espionage and Intelligence Services', 'News and News Media']",article,News,Culture
2020-10-01,What should you get your boyfriend who incessantly asks for a tiger?,['Comedy and Humor'],article,News,Magazine
2020-10-01,Has the pandemic brought you closer together with friends? Or moved you farther apart?,[],article,News,Learning
2020-10-01,"A video on digital classroom etiquette makes it very clear: Your home is no longer your own, and your kids must pretend to learn in it.","['E-Learning', 'Children and Childhood', 'Education (K-12)', 'Quarantine (Life and Culture)', 'Customs, Etiquette and Manners']",article,News,Magazine
2020-10-01,"With her Bronx lease expiring, a single mother decided to take her family back home — or as close as they could get. Which of these options did she choose?","['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)']",multimedia,Interactive Feature,Real Estate
2020-10-01,"In “God-Level Knowledge Darts,” Desus Nice & the Kid Mero deliver a “fat sack of truth nuggets.”",['Books and Literature'],article,List,BookReview
2020-10-01,"It sounds positive, but there are a few ways the label ‘biodegradable’ may cause more problems than it solves.","['Recycling of Waste Materials', 'Environment', 'Content Type: Service', 'Plastics', 'Compost', 'Containers and Packaging']",multimedia,Interactive Feature,Climate
2020-10-01,"Moving beyond challenges at home, these New Yorkers sought assistance to reach their goals.",[],article,News,Neediest
2020-10-01,He spoke out anyway. A key witness in the impeachment investigation speaks to Kara Swisher about what that decision cost him.,"['Impeachment', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Presidential Election of 2020', 'United States Politics and Government', 'United States Defense and Military Forces']",article,Op-Ed,OpEd
2020-10-01,"A poem that allows one to feel the fresh exhilaration of a beach, wind and air.","['Poetry and Poets', 'Books and Literature']",article,News,Magazine
2020-10-01,The president is maneuvering to steal the election. Why help him?,"['Presidential Election of 2020', 'Debates (Political)', 'United States Politics and Government', 'Frauds and Swindling']",article,Op-Ed,OpEd
2020-10-01,"As a housing crisis set off by the Covid-19 pandemic has put low-income tenants at risk of eviction, a counterintuitive proposal to help renters buy their apartments has emerged. It’s an idea that originated during a 1970s eviction battle in San Francisco.","['Evictions', 'Coronavirus (2019-nCoV)', 'Affordable Housing', 'Nineteen Hundred Seventies', 'Income']",multimedia,Video,
2020-10-01,A lot of families are going to need restructuring by the time this is over. They probably needed it before.,"['Families and Family Life', 'Coronavirus (2019-nCoV)', 'Marriages', 'Divorce, Separations and Annulments', 'Parenting']",article,Op-Ed,OpEd
2020-10-01,Amy Coney Barrett’s nomination is the fruit of decades of activity by a tightly organized network.,"['United States Politics and Government', 'Constitution (US)', 'Conservatism (US Politics)', 'Liberalism (US Politics)', 'Courts and the Judiciary', 'Religion-State Relations', 'Appointments and Executive Changes']",article,Op-Ed,OpEd
2020-10-01,"Bertha Arriaga heard a noise and went to the window of her Queens home, where a stray bullet killed her.  An arrest was made on Saturday.","['Murders, Attempted Murders and Homicides']",article,News,Metro
2020-10-01,"He has pursued policies to weaken insurance protections, but that’s not reflected in polling of Republicans.","['Presidential Election of 2020', 'Health Insurance and Managed Care', 'Polls and Public Opinion', 'Patient Protection and Affordable Care Act (2010)', 'Debates (Political)']",article,News,Upshot
2020-10-01,"For some it was “Selena”; for another, Bruce Lee. Latino actors and filmmakers share the surprising moments when they felt seen onscreen.","['Hispanic-Americans', 'Movies']",article,News,Arts&Leisure
2020-10-01,"It’s a significant moment for the recovery in a city hit hard by the pandemic in the spring. The system, the nation’s largest, is welcoming back 500,000 students.","['Coronavirus Reopenings', 'Education (K-12)', 'Teachers and School Employees', 'Coronavirus (2019-nCoV)']",article,News,Metro
2020-10-01,"Yes, statehood for Washington, D.C., is good for Democrats. It is also good for democracy.","['States (US)', 'Electoral College', 'United States Politics and Government', 'Law and Legislation', 'Presidential Election of 2020']",article,Op-Ed,OpEd
2020-10-01,"A message about the pandemic, inscribed on $1,200 worth of coins, is trickling into New York’s shops, and possibly your pocket.","['Art', 'Quarantine (Life and Culture)']",article,News,Metropolitan
2020-10-01,"From Lincoln to Trump, the president’s attitude toward his taxes has shaped the public’s attitude toward theirs.","['Trump Tax Returns', 'Presidents and Presidency (US)', 'Income Tax', 'Federal Taxes (US)', 'Tax Evasion']",article,Op-Ed,OpEd
2020-10-01,"“Snow” would normally have been published under the pseudonym Benjamin Black, but Banville says he doesn’t need that “rascal” anymore.","['Writing and Writers', 'Books and Literature']",article,News,Weekend
2020-10-01,Proposals giving tenants the right to purchase their building are being revived as the coronavirus puts renters at risk.,"['Evictions', 'Renting and Leasing (Real Estate)', 'Landlords', 'Coronavirus (2019-nCoV)']",article,News,National
2020-10-01,"Doctors, nurses and therapists have a prescription for helping all of us to get through these difficult times: Try a little laughter.","['Content Type: Service', 'Anxiety and Stress', 'Laughter', 'Comedy and Humor', 'Emergency Medical Treatment', 'Hospitals', 'Coronavirus (2019-nCoV)', 'Doctors', 'Heart', 'Pain']",article,News,Well
2020-10-01,"As the top elections officials in many states, secretaries of state are managing a level of chaos they never expected.","['Presidential Election of 2020', 'Absentee Voting', 'Elections', 'States (US)', 'United States Politics and Government']",article,News,Politics
2020-10-01,"Because fatigue can corrode mission performance, a new physical training manual tells soldiers to grab 40 winks when they can, part of a new holistic approach to health in the ranks.","['Exercise', 'Sleep', 'Fatigue', 'Medicine and Health']",article,News,National
2020-10-01,"Several distillers and retailers have severed ties to the British writer, after complaints surfaced about the treatment of women in his books and at events.","['Whiskey', 'Discrimination', 'Women and Girls', 'Books and Literature', 'Sexual Harassment']",article,News,Dining
2020-10-01,The island’s biggest chip maker has been a coveted partner to both battling giants. But rising nationalism is making it harder to keep the middle ground.,"['5G (Wireless Communications)', 'United States International Relations', 'Computers and the Internet', 'Computer Chips', 'United States Politics and Government']",article,News,Business
2020-10-01,"As part of our Designer D.I.Y. series, Mr. Mouret shows how to make a denim handbag inspired by a town on the French Riviera.","['Sewing', 'Do It Yourself', 'Handbags and Purses']",article,News,Styles
2020-10-01,"In Hollywood, Hispanic stories usually mean ones from other countries. The features and documentaries on this list explore U.S. lives that deserve the spotlight, too.","['Movies', 'Hispanic-Americans']",article,News,Arts&Leisure
2020-10-01,Discipline disparities between Black and white boys have driven reform efforts for years. But Black girls are arguably the most at-risk student group in the United States.,"['Black People', 'Blacks', 'Women and Girls', 'Discrimination', 'Education (K-12)', 'School Discipline (Students)', 'Civil Rights and Liberties', 'Suits and Litigation (Civil)']",article,News,Washington
2020-10-01,"In an interview with Der Spiegel, Aleksei Navalny said the use of a military-grade nerve agent was proof that Russia’s president was involved.",['Poisoning and Poisons'],article,News,Foreign
2020-10-01,"In a country in which cultural life is returning to an enviable version of normal, the fall theater season opens with reflections on the meaning and limits of freedom.","['Theater', 'Quarantine (Life and Culture)', 'ACTORS AND ACTRESSES']",article,News,Culture
2020-10-01,"Customers were met with a new  experience, even before walking inside. They got their temperatures checked and passed along  contact information.","['Coronavirus Reopenings', 'Restaurants', 'Coronavirus Risks and Safety Concerns', 'Coronavirus (2019-nCoV)', 'Parks and Other Recreation Areas', 'Wetlands']",article,briefing,Metro
2020-10-01,"A new slide show of some of our favorite “What’s Going On in This Picture?” posts, culled from the last four years of images.",[],article,News,Learning
2020-10-01,"As a former marijuana smoker, the prime minister has plenty of company in New Zealand. But she stopped short of backing legalization in a referendum this month.","['Elections', 'Marijuana', 'Referendums', 'Politics and Government']",article,News,Foreign
2020-10-01,"The Tampa Bay Lightning won the National Hockey League’s top trophy on Monday from within the confines of a 24/7 pandemic bubble in western Canada, and without any fans in the arena to watch.",[],article,News,Foreign
2020-10-01,"Doug DeMuro has a strong following for his giddy videos about exotic and quirky cars. Cars & Bids, his new site, got off to a roaring start.","['Automobiles', 'Auctions', 'Computers and the Internet', 'Video Recordings, Downloads and Streaming', 'Entrepreneurship']",article,News,Business
2020-10-01,"How do you secure an absentee ballot? When will Americans know who has won the presidency? Take a walk through the rules, realities and rancor of the 2020 election.","['Absentee Voting', 'Voter Registration and Requirements', 'United States Politics and Government', 'Presidential Election of 2020']",article,News,Podcasts
2020-10-01,And what else you need to know today.,[],article,briefing,NYTNow
2020-10-01,The move came after Britain refused to withdraw legislation that it admits could break international law by potentially overriding commitments on Northern Ireland.,['Great Britain Withdrawal from EU (Brexit)'],article,News,Foreign
2020-10-01,The president reluctantly walks back his nod to a far-right group: This is your morning tip sheet.,"['Presidential Election of 2020', 'Voting and Voters', 'Voter Fraud (Election Fraud)', 'Absentee Voting']",article,News,Politics
2020-10-01,The exploitation comedy about nurses who are secretly harvesting patients’ organs has about two good jokes for every bad one.,['Movies'],article,Review,Weekend
2020-10-01,"Hawkins, a two-time Oscar nominee, explores a character with mental illness in this comedy-drama from Craig Roberts.",['Movies'],article,Review,Weekend
2020-10-01,Some tough agents help Winston Churchill take on the Nazis.,['Movies'],article,Review,Weekend
2020-10-01,The writer-directors Alex Huston Fischer and Eleanor Wilson lovingly poke fun at the doomed generation in this apocalyptic comedy.,['Movies'],article,Review,Weekend
2020-10-01,The assassin in this film by Brandon Cronenberg weaponizes the human mind and body of an unsuspecting stranger who has access to her target.,['Movies'],article,Review,Weekend
2020-10-01,"Scholars, activists, politicians and real people illustrate the national economic abyss.","['Documentary Films and Programs', 'Income Inequality', 'Women and Girls', 'Race and Ethnicity']",article,Review,Weekend
2020-10-01,"Palantir’s C.E.O. defended the founders’ tight control over the company, citing defense of its corporate mission.","['Customer Loyalty Programs', 'Initial Public Offerings']",article,News,Business
2020-10-01,"With the help of her father, the documentary filmmaker Kirsten Johnson made a surprising, endearing movie about his death.","['Documentary Films and Programs', 'Death and Dying']",article,Review,Weekend
2020-10-01,This article was published in error.,['Politics and Government'],article,News,Business
2020-10-01,"Chinese travelers are expected to fan out across the country in droves, even as anxiety about the virus and the economy lingers.","['Travel and Vacations', 'Coronavirus (2019-nCoV)', 'Shopping and Retail']",article,News,Foreign
2020-10-01,"Leo Strine, the former Delaware chief justice, and Joey Zwillinger of the shoe brand Allbirds discuss whether the economist’s influential essay ignored social inequality.",['Corporate Social Responsibility'],article,News,Business
2020-10-01,The delay in punishing Belarus for the crackdown that followed its flawed elections had been a huge embarrassment for the bloc.,"['Embargoes and Sanctions', 'Coronavirus (2019-nCoV)']",article,News,Foreign
2020-10-01,A conversation with The Times’s Nikole Hannah-Jones on how businesses can help whittle away social inequities — and why they should.,"['Race and Ethnicity', 'Discrimination', 'Civil Rights and Liberties']",article,News,Business
2020-10-01,"Despite a fast-growing number of coronavirus cases, India will allow cinemas and entertainment parks to open with limited capacity beginning Oct. 15, in an effort to revive an economy that has been battered by the pandemic. Swimming pools will be open for athletes in training, and states could be allowed to open schools.",[],article,News,Foreign
2020-10-01,A reader is bothered by his employer’s insistence that his political merch is inappropriate when others are free to wear theirs.,"['Customs, Etiquette and Manners', 'Content Type: Service']",article,News,Styles
2020-10-01,"In 1969, Shuzo Azuchi Gulliver created a moving-image environment with 18 projectors. Now his and other expanded cinema works from Japanese pioneers are in New York.","['Art', 'Movies', 'Nineteen Hundred Sixties']",article,Review,Weekend
2020-10-01,"In praise of homes that are worlds unto themselves, reflecting their owners’ unique tastes while offering shelter from all manner of storms.","['Design', 'Black People', 'Blacks', 'Historic Buildings and Sites', 'Discrimination']",article,News,TStyle
2020-10-01,"A brief history of how New York’s Sag Harbor became a refuge for African-American families, with testimonials from some of the residents who’ve summered there for much of their lives.",[],multimedia,Video,
2020-10-01,"In the 1930s, a group of trailblazing African-Americans bought plots for themselves in Sag Harbor, establishing a close-knit community that’s spanned multiple generations.","['Black People', 'Blacks', 'Families and Family Life', 'Historic Buildings and Sites', 'Real Estate and Housing (Residential)']",article,News,TStyle
2020-10-01,"Facebook on Wednesday said it would prohibit the purchase of ads that seek to delegitimize the outcome of the election, as the social network prepares for a turbulent next few weeks.",[],article,News,Politics
2020-10-01,"During this week’s presidential debate, President Trump said an extremist organization should “stand back and stand by.” Some saw it as an endorsement of a group known for street brawls.",[],article,News,Politics
2020-10-01,A small but crucial segment of likely voters say they remain uncommitted — to a candidate or to voting at all — and nothing they heard on Tuesday clinched things for them.,[],article,News,Politics
2020-10-01,Republicans are putting together what they call an army of Trump supporters to monitor election procedures.,[],article,News,Politics
2020-10-01,Cornell University researchers analyzing 38 million English-language articles about the pandemic found that President Trump was the largest driver of the “infodemic.”,[],article,News,Politics
2020-10-01,"Democrats and Republicans alike have speculated that after Tuesday’s debacle, the presidential candidates might not debate again. Both have decent incentives to give it another shot.",[],article,News,Politics
2020-10-01,A conversation with The Times’s Tom Friedman about how Covid-19 has changed the United States’ position in global affairs.,"['Coronavirus (2019-nCoV)', 'United States International Relations']",article,News,Business
2020-10-01,A conversation with The Times’s Maggie Haberman about how President Trump has managed the federal response to the pandemic.,"['Presidential Election of 2020', 'Coronavirus (2019-nCoV)']",article,News,Business
2020-10-01,A conversation with The Times’s David Sanger on how Washington and Beijing are battling over the future of technology.,"['5G (Wireless Communications)', 'Telephones and Telecommunications']",article,News,Business
2020-10-01,"Turkey has acknowledged that it was not making all confirmed coronavirus cases public in its daily announced tally, but counting only those patients showing symptoms.",[],article,News,Foreign
2020-10-01,"Here are the daily schedules of the presidential and vice-presidential candidates for Thursday, Oct. 1. All times are Eastern time.",[],article,News,Politics
2020-10-01,"The debate over how and whether to lock down Madrid, the epicenter of Spain’s second wave of the virus, is moving to the courtroom as the region challenges a national decree that would lock down the capital and prevent Madrid-area residents from traveling to other parts of the country.",[],article,News,Foreign
2020-10-01,The conference announced last week that it would try to play football beginning Nov. 6.,['College Athletics'],article,News,National
2020-10-01,"American employers continue to cut jobs at rates that dwarf the pace of layoffs in past decades, even as the economy crawls forward from the coronavirus-induced recession that began last spring.",[],article,News,Foreign
2020-10-01,"Dr. Anthony S. Fauci, the leading U.S. official on infectious diseases, hit back at President Trump on Wednesday for what he called the misrepresentation of his stance on using masks to curb the coronavirus.",[],article,News,Foreign
2020-10-01,A copy of Michelangelo’s David printed in 3-D will be the centerpiece of the Italy Pavilion at the next world fair.,"['Museums', '3-D Printers', 'Sculpture', ""World's Fairs""]",article,News,Culture
2020-10-01,"It’s a new month, and a new quarter. Today’s DealBook newsletter ran the numbers …  ",[],article,News,Business
2020-10-01,"Home construction workers, whose livelihoods were on the line as the economy collapsed in the spring, are benefiting from a newly resurgent housing market, while builders of commercial and retail properties struggle.",[],article,News,Business
2020-10-01,"JW Anderson x Moncler, perfume for the home — and more.","['Art', 'Sculpture', 'Perfumes and Fragrances', 'Hotels and Travel Lodgings']",article,News,TStyle
2020-10-01,Conversions of commercial and institutional buildings to residences has accelerated to an all-time high in the past decade.,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)', 'Shopping and Retail']",article,News,RealEstate
2020-10-01,"Pandemic posters, “impossible exhibitions,” pictures of fungi and lockdown protests: These art accounts are a creative coping mechanism for staying engaged during a trying time.","['Art', 'Social Media', 'Quarantine (Life and Culture)']",article,News,Weekend
2020-10-01,"This week’s properties are in Prospect-Lefferts Gardens, Forest Hills and Kips Bay.",['Real Estate and Housing (Residential)'],multimedia,Slideshow,Real Estate
2020-10-01,"This week’s properties are in Prospect-Lefferts Gardens, Forest Hills and Kips Bay.",['Real Estate and Housing (Residential)'],article,News,RealEstate
2020-10-01,"This week’s properties are six-bedroom homes in Armonk, N.Y., and Washington Township, N.J.",['Real Estate and Housing (Residential)'],multimedia,Slideshow,Real Estate
2020-10-01,"This week’s properties are six-bedroom homes in Armonk, N.Y., and Washington Township, N.J.",['Real Estate and Housing (Residential)'],article,News,RealEstate
2020-10-01,"A cheating scandal still shadows Houston, but in empty stadiums its players are tuning it out. “The more we win, the closer it brings us together.”","['Baseball', 'Cheating']",article,News,Sports
2020-10-01,"Joann Taylor, a catering coordinator at a McAlister’s Deli franchise in Houston, used to work about 30 hours per week. But when the pandemic hit, her boss put her in an on-call position for deliveries only.",[],article,News,Business
2020-10-01,"As the top elections officials in many states, secretaries of state are managing a level of chaos they never expected.",[],article,News,Politics
2020-10-01,"The unemployment rate in the eurozone edged up to 8.1 percent in August from 8 percent in July, the European Union said Thursday, as government support cushioned much of the economic impact of the pandemic.",[],article,News,Business
2020-10-01,Extra weight in some places may lower your risk of dying prematurely.,"['Weight', 'Deaths (Fatalities)']",article,News,Well
2020-10-01,"Until June, MacKenzie Nicholson worked for the American Cancer Society, lobbying state and federal legislators to increase funding for cancer research. She lost her job after the pandemic forced the organization to cancel events across the country, eroding its revenue.",[],article,News,Business
2020-10-01,"Google said on Thursday that it would spend more than $1 billion to license content from international news organizations, after years of criticism that it was not providing fair compensation for articles and other content linked to by its internet search products.",[],article,News,Business
2020-10-01,"When Aroldis Chapman struck out Austin Hedges at 1:14 a.m., the Yankees had defeated the Indians to cap the longest nine-inning game in major league history.","['Baseball', 'Playoff Games']",article,News,Sports
2020-10-01,"One year ago, an important political anniversary in China was met with chaotic demonstrations in Hong Kong. This year, police quickly silenced expressions of dissent.","['Demonstrations, Protests and Riots', 'Hong Kong Protests (2019)', 'Coronavirus (2019-nCoV)']",article,News,Foreign
2020-10-01,"The Billie Holiday Theater in Brooklyn will spearhead The Black Seed, a strategic plan that will offer grants to up to 50 theaters across the country.","['Black People', 'Blacks', 'Theater']",article,News,Culture
2020-10-01,"Pace, Acquavella and Sotheby’s are opening seasonal spaces in Palm Beach.","['Art', 'Travel and Vacations', 'Collectors and Collections', 'Coronavirus (2019-nCoV)']",article,News,Weekend
2020-10-01,"The singer’s concert recordings have always had a power that her studio outings could only imply. “Ella: The Lost Berlin Tapes,” a newly unearthed 1962 performance, magnifies her legacy.",['Jazz'],article,News,Weekend
2020-10-01,"These shows will keep you up-to-date on new releases, deepen your appreciation of your existing playlists and help to broaden your musical horizons.","['Quarantine (Life and Culture)', 'Music', 'Podcasts']",article,News,Arts&Leisure
2020-10-01,"Common in Victorian London, handmade paper blooms have sprouted once again.","['Flowers and Plants', 'Art', 'Handicrafts', 'Design']",article,News,TStyle
2020-10-01,‘We are no strangers to separation.’,"['Families and Family Life', 'Parenting', 'Coronavirus (2019-nCoV)', 'Quarantine (Life and Culture)', 'Reserves (Military)']",article,News,Parenting
2020-10-01,"A coalition, cobbled together from seven political parties, will try to keep a growing far-right movement at bay and look to finally pass a budget and a pandemic recovery package.","['Politics and Government', 'Legislatures and Parliaments', 'Appointments and Executive Changes', 'Right-Wing Extremism and Alt-Right', 'Coronavirus (2019-nCoV)']",article,News,Foreign
2020-10-01,"Italy registered a number of infections exceeding 2,000 for the first time since April on Thursday, when 2,548 residents tested positive for coronavirus in one day.",[],article,News,Foreign
2020-10-01,Chants of ‘‘lock her up” broke out during a campaign rally for President Trump after he accused Representative Ilhan Omar of telling “us” how “to run our country.”,"['Presidential Election of 2020', 'United States Politics and Government', 'Immigration and Emigration', 'Discrimination']",multimedia,Video,
2020-10-01,The move by the Diocese of Rockville Centre on Long Island came after numerous lawsuits were filed under the Child Victims Act.,"['Sex Crimes', 'Child Abuse and Neglect', 'Bankruptcies', 'New York Child Victims Act (2019)', 'Suits and Litigation (Civil)', 'Coronavirus (2019-nCoV)']",article,News,Metro
2020-10-01,"Pandemic programs have lowered the barriers to collecting benefits, and the usual security methods haven’t kept up.","['Unemployment Insurance', 'Frauds and Swindling', 'Identity Theft', 'States (US)', 'Coronavirus (2019-nCoV)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)']",article,News,Business
2020-10-01,"The revelation that the former C.I.A. director sided with analysts over senior officers, contained in his new book, has been a focus of the Justice Department review of the Russia inquiry.","['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Classified Information and State Secrets', 'National Intelligence Estimates', 'Espionage and Intelligence Services', 'Cyberwarfare and Defense', 'United States Politics and Government', 'Books and Literature']",article,News,Washington
2020-10-01,"Impelled by her vision of the modern Black woman, Slowe nurtured a post-World War I generation at Howard University to be empowered, self-aware and globally conscious.","['Black People', 'Blacks', 'Women and Girls', 'Colleges and Universities', 'Biographical Information', 'Discrimination', 'Race and Ethnicity']",article,Obituary (Obit),Obits
2020-10-01,"President Trump aimed a xenophobic attack at Representative Ilhan Omar at a rally, one day after he refused to denounce white supremacists.",[],article,News,Politics
2020-10-01,Shares in the Swedish retailer H&M rose more than 7 percent after the company said online sales were growing strongly and the company had already returned to profit in the third quarter.,[],article,News,Business
2020-10-01,"Indoor dining resumed in New York City at 25 percent capacity. However, some diners remained wary as coronavirus cases grew throughout the city.","['Coronavirus (2019-nCoV)', 'Restaurants', 'Coronavirus Reopenings']",multimedia,Video,
2020-10-01,"Even as it becomes a focus of debate in a sharply partisan election year, the agency is crippled by economic forces outside its control. But a number of proposals, new and old, could chart a path forward.","['Postal Service and Post Offices', 'Presidential Election of 2020']",article,News,Washington
2020-10-01,"In a new biography, “His Very Best,” Jonathan Alter offers an authoritative introduction to a president who has been largely neglected by biographers.","['Books and Literature', 'Presidential Election of 1980']",article,Review,BookReview
2020-10-01,Rick Rowley’s documentary looks back at the journalist’s career in all its contours and contradictions against a backdrop of changing geopolitics.,"['Documentary Films and Programs', 'Assassinations and Attempted Assassinations', 'News and News Media']",article,Review,Weekend
2020-10-01,“He’d mention Allen Ginsberg and I’d discover ‘Howl’ for a nickel at a secondhand sale. He’d mention T.S. Eliot and I’d discover ‘The Waste Land.’”,"['Books and Literature', 'Writing and Writers']",article,News,BookReview
2020-10-01,"Trump’s press secretary would not explicitly denounce white supremacists, saying that the president had already done so.",[],article,News,Politics
2020-10-01,"Martha McSally, the Arizona Republican, spent months trailing her opponent. By embracing Trump’s strategy to replace Ginsburg, can she close the gap?","['Elections, Senate', 'Appointments and Executive Changes', 'United States Politics and Government']",article,News,Politics
2020-10-01,"In Sofia Coppola’s latest, Rashida Jones plays a woman worried about her marriage. Who’s she gonna call? Bill Murray, a.k.a. Dad.",['Movies'],article,Review,Weekend
2020-10-01,"Judge Amy Coney Barrett, President Trump’s nominee to Justice Ruth Bader Ginsburg’s seat on the Supreme Court, signed a newspaper ad in 2006 that supported overturning Roe v. Wade, the landmark decision establishing the right to abortion.",[],article,News,Politics
2020-10-01,"Mr. Edquist ministered to Glenn Gould’s favorite piano, heard on dozens of recordings. The two men’s exacting approaches were well matched.","['Deaths (Obituaries)', 'Pianos', 'Classical Music']",article,Obituary (Obit),Obits
2020-10-01,New York shows that Uber drivers can have higher wages without triggering an Armageddon.,"['Car Services and Livery Cabs', 'Prices (Fares, Fees and Rates)', 'Minimum Wage', 'Smartphones']",article,News,NewsDesk
2020-10-01,"House Democrats on Thursday pushed through a $2.2 trillion stimulus plan that would provide aid to families, schools, restaurants, businesses and airline workers, advancing a wish list with little chance of becoming law. ",[],article,News,Business
2020-10-01,How many residents in each state might be undercounted in the 2020 census? And why does it matter if people remain uncounted?,[],article,News,Learning
2020-10-01,The British artist’s new show at the Morgan Library & Museum derives its poignant power from its focus on loved ones and the complex nature of relationships.,['Art'],article,Review,Weekend
2020-10-01,"Connecticut bounced back from a dreadful start to make a deep postseason run, despite injuries and a missing star.","['Basketball', 'Playoff Games']",article,News,Sports
2020-10-01,A former member of the Hitler Youth who fought for the Nazis in World War II became a soccer star in England.,['Movies'],article,Review,Weekend
2020-10-01,The unemployment insurance system — the main artery for delivering financial assistance to laid-off workers — has been besieged during the coronavirus crisis by fraud schemes aimed at bilking the government out of hundreds of millions of dollars.,[],article,News,Business
2020-10-01,You won’t be buying a rapid spit test anytime soon. But nose-swab versions might be on the way.,"['Tests (Medical)', 'Coronavirus (2019-nCoV)', 'your-feed-healthcare', 'Research']",article,News,Science
2020-10-01,Ethan Hawke plays the wild-eyed abolitionist in Showtime’s adaptation of the award-winning novel by James McBride.,"['Television', 'Slavery (Historical)']",article,Review,Weekend
