date,abstract,keywords,doc_type,material_type,news_desk
2020-06-01,Fires burned in the streets just before a citywide curfew went into effect. Police officers fired tear gas to dissuade protesters. And smoke was seen rising near the Washington Monument.,"['Demonstrations, Protests and Riots', 'Monuments and Memorials (Structures)', 'United States Politics and Government', 'Curfews', 'Tear Gas']",multimedia,Video,
2020-06-01,Bertrand Bonello’s recent film makes its streaming debut on the Criterion Channel. And the heist movie starring Denzel Washington and Jodie Foster arrives on Netflix.,"['Television', 'Movies']",article,News,Culture
2020-06-01,"Far from Covid-19 hot spots, my neighbors and I endured France’s rigid lockdown rules. We weren’t all sure it was worth it.","['Coronavirus (2019-nCoV)', 'Coronavirus Reopenings']",article,Op-Ed,OpEd
2020-06-01,Sally Challen’s landmark case has put a spotlight on the fight against domestic abuse in Britain.,"['Domestic Violence', 'Murders, Attempted Murders and Homicides', 'Women and Girls', 'Wills and Estates', 'Decisions and Verdicts', 'Inheritance and Estate Taxes']",article,News,Foreign
2020-06-01,"A decades-long Manhattan pickup basketball game is on hold because of the pandemic, creating an emotional void for its rotating cast of actors, executives and regular joes.","['Basketball', 'Coronavirus (2019-nCoV)']",article,News,Sports
2020-06-01,"Reid and Blake Ferguson are long snappers, housemates and training partners during an off-season that, so far, has no end date.","['Football', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)']",article,News,Sports
2020-06-01,"Public outcries over racism in the United States erupted from Addis Ababa to Vancouver. China and Iran, criticized on human rights by the Trump administration, called the killing of Mr. Floyd a symbol of American hypocrisy.","['Black Lives Matter Movement', 'Demonstrations, Protests and Riots', 'Black People', 'Blacks', 'Police Brutality, Misconduct and Shootings', 'Social Media', 'Indigenous Australians', 'George Floyd Protests (2020)']",article,News,Foreign
2020-06-01,"Our picks for June, including ‘Queer Eye,’ ‘Da 5 Bloods,’ ‘Scarface’ and ‘LOL: Last One Laughing Australia’","['Television', 'Movies']",article,News,Foreign
2020-06-01,The pandemic has forced many European businesses to improvise. This Belgian gin distillery now has a popular line in hand sanitizer.,"['Coronavirus (2019-nCoV)', 'Quarantine (Life and Culture)', 'Coronavirus Reopenings', 'Cleansers, Detergents and Soaps']",article,News,Foreign
2020-06-01,The latest on stock market and business news during the coronavirus outbreak.,"['Economic Conditions and Trends', 'United States Economy', 'Stocks and Bonds', 'Coronavirus (2019-nCoV)', ""Standard & Poor's 500-Stock Index""]",article,News,Business
2020-06-01,"In “A Bit of a Stretch,” Chris Atkins writes about the nine months he spent at Wandsworth, one of the largest, oldest and unruliest prisons in Britain.","['Books and Literature', 'Prisons and Prisoners']",article,Review,Culture
2020-06-01,We need to see beyond the stereotypes on both sides of the reopening debate.,"['Quarantines', 'Coronavirus Reopenings', 'Coronavirus (2019-nCoV)']",article,Op-Ed,OpEd
2020-06-01,Expert advice on taking it slow to prevent injuries.,"['Exercise', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Sports Injuries', 'Quarantines', 'Wearable Computing']",article,News,Well
2020-06-01,"As always, parents must weigh the risks, look at what the experts say and make decisions based on their own level of comfort.","['Children and Childhood', 'Parenting', 'Protective Clothing and Gear', 'Masks', 'Families and Family Life', 'Hygiene and Cleanliness', 'Coronavirus Reopenings', 'Coronavirus Risks and Safety Concerns']",article,News,Well
2020-06-01,"The attorney general has long held an expansive view of presidential power. With multiple crises converging in the run-up to the 2020 election, he is busy putting his theories to work.","['United States Politics and Government', 'Presidential Election of 2020', 'Presidents and Presidency (US)', 'Special Prosecutors (Independent Counsel)', 'Attorneys General']",article,News,Magazine
2020-06-01,Schools must build cultures of physical distancing to protect campuses.,"['Colleges and Universities', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Coronavirus Risks and Safety Concerns']",article,Op-Ed,OpEd
2020-06-01,"After more than a decade of scandal, the sport can reintroduce itself to America by focusing on human drama and emotion.","['Baseball', 'Coaches and Managers', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings']",article,Op-Ed,OpEd
2020-06-01,"The Iowa congressman is too much, even for the party of Donald Trump.","['Elections, House of Representatives', 'United States Politics and Government', 'Primaries and Caucuses']",article,Op-Ed,OpEd
2020-06-01,"“The level of devastation this small group of people has dealt with, it’s crazy,” said one member of a school committee that is a lifeline for neighbors in Flatbush, Brooklyn.","['Coronavirus (2019-nCoV)', 'Quarantines', 'Unemployment', 'Altruism', 'Education (K-12)']",article,News,Metro
2020-06-01,Dozens of countries that borrowed from private investors have debt payments coming due as their economies have crashed because of the coronavirus.,"['Credit and Debt', 'Banking and Financial Institutions', 'Currency', 'Shutdowns (Institutional)', 'Third World and Developing Countries', 'Coronavirus (2019-nCoV)', 'Economic Conditions and Trends']",article,News,Business
2020-06-01,A billion-dollar program to protect cities from climate change is at risk of failing because of the pandemic.,"['Global Warming', 'Environment', 'Greenhouse Gas Emissions', 'Coronavirus (2019-nCoV)', 'Hurricane Sandy (2012)', 'Disasters and Emergencies', 'Infrastructure (Public Works)', 'Floods']",article,News,Climate
2020-06-01,"The coronavirus may have changed almost everything, but it didn’t change this: Global competition spins ahead — and in many ways has accelerated.","['United States International Relations', 'Coronavirus (2019-nCoV)', 'Cyberwarfare and Defense', 'Embargoes and Sanctions', 'Espionage and Intelligence Services', 'International Relations', 'Defense and Military Forces']",article,News,Washington
2020-06-01,"Judges in Harris County, Texas, were far more likely to appoint lawyers who had donated to their campaigns to represent poor criminal defendants.","['Campaign Finance', 'Criminal Justice', 'Public Defenders and Court-Appointed Lawyers (Criminal)', 'Courts and the Judiciary', 'Ethics and Official Misconduct']",article,News,Washington
2020-06-01,Because you need one to anchor any outdoor seating arrangement — and to avoid spilled drinks.,"['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Furniture', 'Tables', 'Home Repairs and Improvements', 'Restoration and Renovation', 'Gardens and Gardening']",article,News,RealEstate
2020-06-01,Officials fear disastrous gridlock if people turn to cars because they remain concerned about getting the coronavirus on the subway and other public transit.,"['Automobiles', 'Transit Systems', 'Coronavirus (2019-nCoV)', 'Bicycles and Bicycling', 'Coronavirus Reopenings', 'Infrastructure (Public Works)', 'Commuting', 'Subways', 'Roads and Traffic']",article,News,Metro
2020-06-01,"The former vice president has enlisted two veteran strategists, including Senator Cory Booker’s former campaign manager, to help design a nominating convention under extraordinarily difficult circumstances.","['Presidential Election of 2020', 'Democratic National Convention', 'Coronavirus (2019-nCoV)']",article,News,Politics
2020-06-01,I knew it had to be more complicated than it seemed on Twitter. So I asked around a bit.,"['Masks', 'Protective Clothing and Gear', 'Coronavirus (2019-nCoV)', 'Polls and Public Opinion', 'Social Media']",article,Op-Ed,OpEd
2020-06-01,"In response to the pandemic, some skin care and beauty brands have shifted their in-person experiences to online tutorials and Instagram live chats that offer tips from experts.","['Coronavirus (2019-nCoV)', 'Quarantines', 'Skin', 'Cosmetics and Toiletries']",article,News,Styles
2020-06-01,The Midwestern city that has been the site of unrest views itself as embracing multiculturalism. But it also struggles with segregation and racial gaps on education.,"['Race and Ethnicity', 'Police Brutality, Misconduct and Shootings', 'Zoning', 'Demonstrations, Protests and Riots', 'George Floyd Protests (2020)', 'Discrimination', 'Black People', 'Blacks', 'Income Inequality', 'Immigration and Emigration']",article,News,National
2020-06-01,"Books scheduled for release this spring and summer are now on track for fall, when authors will be fighting for attention in the midst of a presidential election and an ongoing crisis.","['Books and Literature', 'Book Trade and Publishing', 'Shutdowns (Institutional)', 'Shopping and Retail', 'Autumn (Season)', 'Summer (Season)', 'Writing and Writers', 'Seasons and Months', 'Coronavirus (2019-nCoV)']",article,News,Books
2020-06-01,"In search of creative inspiration, a New York-based photographer spent two weeks documenting Bangkok’s fresh markets and street vendors.","['Cooking and Cookbooks', 'Street Vendors (Non-Food)', 'Photography', 'Travel and Vacations']",article,News,Travel
2020-06-01,The artist recounts the genesis of her photo series on the sets and spaces where African Americans changed network television.,"['Black People', 'Blacks', 'Culture (Arts)']",article,Op-Ed,OpEd
2020-06-01,"A single day reveals divergent realities across the country: As cases drop in the Northeast and some cities reopen, other places report stubbornly high numbers.","['Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Quarantines']",article,News,National
2020-06-01,"Joseph Biden is showing that well-timed appearances from quarantine can be effective and powerful, though the dangers of a low profile are likely to escalate.","['Presidential Election of 2020', 'United States Politics and Government', 'Coronavirus (2019-nCoV)', 'Quarantines', 'George Floyd Protests (2020)']",article,News,Politics
2020-06-01,"Police officers used flash grenades to disperse a crowd so the president could visit for a photo opportunity. And in New York, protesters and looters defied a curfew.","['Police Brutality, Misconduct and Shootings', 'Demonstrations, Protests and Riots', 'George Floyd Protests (2020)']",article,News,National
2020-06-01,New York City descended into chaos for a fourth night  after largely peaceful demonstrations over the death of George Floyd. ,"['Black People', 'Blacks', 'Race and Ethnicity', 'Police Brutality, Misconduct and Shootings', 'Coronavirus (2019-nCoV)', 'George Floyd Protests (2020)']",article,briefing,Metro
2020-06-01,"George Floyd’s death continued to resonate far beyond Minneapolis, where he died. In Boston, Philadelphia, New York, Ferguson, Mo., Portland, Ore., Los Angeles and countless other cities, demonstrations raged.","['Police Brutality, Misconduct and Shootings', 'Demonstrations, Protests and Riots', 'Photography', 'George Floyd Protests (2020)', 'Black People', 'Blacks', 'Race and Ethnicity', 'Murders, Attempted Murders and Homicides']",article,News,National
2020-06-01,Dispatches from cities across the U.S. being rocked by protests over police brutality after the death of George Floyd.,"['Demonstrations, Protests and Riots', 'Black Lives Matter Movement', 'Police Brutality, Misconduct and Shootings', 'Looting (Crime)', 'Vandalism', 'Black People', 'Blacks', 'George Floyd Protests (2020)']",article,News,Podcasts
2020-06-01,And what else you need to know today.,[],article,briefing,NYTNow
2020-06-01,Business leaders are speaking out about nationwide protests against police brutality and discrimination.,"['Black Lives Matter Movement', 'Police Brutality, Misconduct and Shootings', 'Discrimination', 'Private Spaceflight', 'George Floyd Protests (2020)']",article,News,Business
2020-06-01,Mass protests denounce racial inequality and police violence: This is your morning tip sheet.,"['Demonstrations, Protests and Riots', 'Black People', 'Blacks', 'Police Brutality, Misconduct and Shootings', 'George Floyd Protests (2020)', 'Black Lives Matter Movement']",article,News,Politics
2020-06-01,The police in New Delhi were roundly vilified for their role in religious violence. Now they’re on the front line of the city’s fight against coronavirus. Our reporters rode along as officers transported sick patients and served meals.,"['Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Quarantines']",multimedia,Video,
2020-06-01,"After an African-American man died in policy custody in Minneapolis, thousands have taken to the streets across the country to express their grief, frustration and anger about police violence. Students, we want to hear your thoughts about what is going on.",[],article,News,Learning
2020-06-01,"A foreign ministry spokesman stayed close to the Communist Party’s official position on Hong Kong, suggesting that Beijing was waiting to see the specifics of the U.S. plan.","['Politics and Government', 'United States International Relations', 'Demonstrations, Protests and Riots']",article,News,Foreign
2020-06-01,Monday: Snapshots from a chaotic weekend across the state.,[],article,briefing,National
2020-06-01,"A Craftsman bungalow in Santa Monica, a renovated Edwardian house in Oakland and a Tudor Revival cottage in Napa.",['Real Estate and Housing (Residential)'],multimedia,Slideshow,Real Estate
2020-06-01,"A Craftsman bungalow in Santa Monica, a renovated Edwardian house in Oakland and a Tudor Revival cottage in Napa.",['Real Estate and Housing (Residential)'],article,News,RealEstate
2020-06-01,"For this special edition quiz, we challenge you to test your geography knowledge using photographs from around the world. How many of these 10 questions can you get right?",[],multimedia,Interactive Feature,The Learning Network
2020-06-01,"Gary Lundgren’s comedy, which celebrates the comfort of a local hang, feels poignant during our current pandemic.",['Movies'],article,Review,Weekend
2020-06-01,"The D.J.’s interviews on Apple’s Beats 1 have gone from promotional stops to opportunities for deep thoughts, anchored by an impulse to share his own story.","['Pop and Rock Music', 'Rap and Hip-Hop', 'Radio', 'Mental Health and Disorders', 'Disc Jockeys', 'Quarantine (Life and Culture)']",article,News,Arts&Leisure
2020-06-01,"It can be hard to cook in times like these, but do it all the same.",['Cooking and Cookbooks'],article,News,Dining
2020-06-01,A look at one of the entries from last week’s puzzles that stumped our solvers.,['Crossword Puzzles'],article,News,Games
2020-06-01,"More people have died from heart disease, diabetes and Alzheimer’s disease in New York and New Jersey in recent months than over the same period in previous years. Here’s how those deaths might be linked to the pandemic.","['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)']",multimedia,Interactive Feature,U.S.
2020-06-01,What if the protesters in Minneapolis had adopted the tactics of the anti-lockdown agitators?,"['George Floyd Protests (2020)', 'Gun Control', 'Black People', 'Blacks']",article,Op-Ed,OpEd
2020-06-01,"After the killing of George Floyd, a small Minneapolis fund that is paying bail for protesters saw a huge influx of donations.","['George Floyd Protests (2020)', 'Philanthropy', 'Black Lives Matter Movement', 'your-feed-selfcare']",article,News,Styles
2020-06-01,"While you’re stuck at home, a selection of novels will let you hang out in someone else’s, whether it’s a mansion, a lighthouse or an apartment building.",['Books and Literature'],multimedia,Interactive Feature,Burst
2020-06-01,"On Saturday, the artist Jammie Holmes staged his own kind of protest in five cities across the country.","['Art', 'Black People', 'Blacks', 'Demonstrations, Protests and Riots', 'Police Brutality, Misconduct and Shootings', 'George Floyd Protests (2020)']",article,News,TStyle
2020-06-01,"Compared with women who had delivered, those who experienced a pregnancy loss were at an 18 percent increased risk for Type 2 diabetes.","['Diabetes', 'Pregnancy and Childbirth']",article,News,Well
2020-06-01,"In Australia, pranksters threw a wrench into the most innocent of plans. Plus: 16 players from a soccer team in Brazil tested positive for the coronavirus.","['Rugby', 'Coronavirus Reopenings', 'Soccer', 'Coronavirus (2019-nCoV)']",article,News,Sports
2020-06-01,"Penguin Random House, HarperCollins, Hachette and Wiley accused the nonprofit of piracy for making over 1 million books free online.","['Books and Literature', 'Book Trade and Publishing', 'Libraries and Librarians', 'Copyrights and Copyright Violations', 'Computers and the Internet', 'Writing and Writers', 'Suits and Litigation (Civil)', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Archives and Records']",article,News,Books
2020-06-01,"While Twitter started labeling some of the president’s inflammatory messages, Facebook’s chief executive, Mark Zuckerberg, has said his company should leave them alone.","['Social Media', 'Computers and the Internet', 'Strikes', 'Corporate Social Responsibility', 'George Floyd Protests (2020)', 'Freedom of Speech and Expression']",article,News,Business
2020-06-01,"Same-sex couples, on average, resolve conflict more constructively than different-sex couples, and with less animosity, studies have shown.","['Homosexuality and Bisexuality', 'Dating and Relationships', 'Research']",article,News,Parenting
2020-06-01,The case concerned the constitutionality of appointments to a government board charged with restructuring billions of dollars of debt.,"['Appointments and Executive Changes', 'Constitution (US)', 'Hurricane Maria (2017)', 'United States Politics and Government']",article,News,Washington
2020-06-01,Researchers whose canceled U.S. grant caused an outcry from other scientists urge preventive monitoring of viruses in southwestern China.,"['Coronavirus (2019-nCoV)', 'Bats', 'SARS (Severe Acute Respiratory Syndrome)', 'Research', 'United States Politics and Government', 'your-feed-science']",article,News,Science
2020-06-01,A mother recounts the pushback she received from her own family in raising a gender-nonconforming child.,"['Children and Childhood', 'Transgender and Transsexuals', 'Gender', 'Parenting']",article,News,Parenting
2020-06-01,The Sergeants Benevolent Association posted a police report on the arrest of Chiara de Blasio during a protest on Saturday night.,['George Floyd Protests (2020)'],article,News,Metro
2020-06-01,Three New York Times national correspondents who have been reporting from the front lines provided their insights in a live discussion. Watch it here.,"['George Floyd Protests (2020)', 'Police Brutality, Misconduct and Shootings', 'Demonstrations, Protests and Riots', 'Black People', 'Blacks', 'Race and Ethnicity', 'Racial Profiling', 'Discrimination']",article,News,National
2020-06-01,"In a Rose Garden speech shaded with anger, President Trump threatened to send the American military to states where governors could not bring under control the protests over police brutality.","['George Floyd Protests (2020)', 'United States Politics and Government', 'Demonstrations, Protests and Riots', 'Looting (Crime)', 'Governors (US)', 'Federal-State Relations (US)']",article,News,Washington
2020-06-01,Connecting the world online feels essential in moments of history. Is it a package deal with all of the horribles?,['George Floyd Protests (2020)'],article,News,NewsDesk
2020-06-01,"With money flowing to candidates, bail funds and charities, the Democrats’ online donor platform processed over $60 million between Friday and Monday, a sign of strength for the party.","['Demonstrations, Protests and Riots', 'Bail', 'Philanthropy']",article,News,Politics
2020-06-01,"Mayor Bill de Blasio said a citywide curfew would be imposed for the remainder of the week, from 8 p.m. each evening until 5 a.m. the next morning.","['George Floyd Protests (2020)', 'Demonstrations, Protests and Riots', 'Police Brutality, Misconduct and Shootings', 'Black Lives Matter Movement', 'Looting (Crime)', 'Black People', 'Blacks']",article,News,Metro
2020-06-01,"After weeks of virtual events, Mr. Biden went to Bethel A.M.E. Church in Wilmington to hear from community leaders.","['Presidential Election of 2020', 'George Floyd Protests (2020)', 'Black People', 'Blacks', 'Black Lives Matter Movement']",article,News,Politics
2020-06-01,"Missing parties and parades during Pride Month? These movies will fill your screen with joy, history and rainbows.","['Movies', 'Homosexuality and Bisexuality', 'Quarantine (Life and Culture)']",article,News,Culture
2020-06-01,"The rapper earned his first No. 1 with “Wunna,” and now all eyes are on Lady Gaga, whose “Chromatica” is expected to take the top spot next week.","['Rap and Hip-Hop', 'Pop and Rock Music']",article,News,Culture
2020-06-01,"Prime Minister Benjamin Netanyahu has promised to annex much of the occupied West Bank. But now that he can, there are questions about whether he will.","['Palestinians', 'Israeli Settlements']",article,News,Foreign
2020-06-01,"Readers call on white Americans to “wake up,” question the president’s credibility on police brutality, encourage “taking a knee” in peaceful protest, and more.","['George Floyd Protests (2020)', 'Black Lives Matter Movement', 'Police Brutality, Misconduct and Shootings', 'Black People', 'Blacks', 'Demonstrations, Protests and Riots', 'United States Politics and Government']",article,Letter,Letters
2020-06-01,"His political program and ratings derailed by the coronavirus, President Vladimir Putin of Russia is pushing to get back on track.",['Coronavirus (2019-nCoV)'],article,News,Foreign
2020-06-01,"The musical’s world tour, now in Seoul, weathered a cast outbreak to become perhaps the only major show running. Can theater learn from its example?","['Theater', 'Coronavirus (2019-nCoV)']",article,News,Culture
2020-06-01,"The agency tweaked the rules on how to apply the Clean Water Act, which New York and other states have used to fight fossil-fuel ventures.","['Global Warming', 'Environment', 'Greenhouse Gas Emissions', 'States (US)', 'Clean Water Act', 'Water', 'United States Politics and Government', 'Pipelines', 'Federal-State Relations (US)']",article,News,Climate
2020-06-01,"Although Winston the pug was not infected, the agency said on Tuesday that a German shepherd in New York had become the first pet dog to be tested and confirmed positive for the virus in the United States.","['Dogs', 'Coronavirus (2019-nCoV)', 'Tests (Medical)']",article,News,Express
2020-06-01,"A private autopsy commissioned by the family concluded that his death was a homicide, brought about by compression of his neck and back by Minneapolis police officers.","['Police Brutality, Misconduct and Shootings', 'George Floyd Protests (2020)', 'Black Lives Matter Movement', 'Autopsies']",article,News,National
2020-06-01,We need support while the economy gets back on its feet.,"['Infrastructure (Public Works)', 'States (US)', 'United States Economy', 'Governors (US)']",article,Op-Ed,OpEd
2020-06-01,"Every month, subscription streaming services add a new batch of titles to their libraries. Here are our picks for June.","['Movies', 'Television', 'Documentary Films and Programs', 'Video Recordings, Downloads and Streaming', 'Quarantine (Life and Culture)']",article,News,Culture
2020-06-01,A reader cites the many miseries facing the U.S. and laments the president’s “utter failure to provide the requisite leadership.”,"['United States Politics and Government', 'Coronavirus (2019-nCoV)', 'Demonstrations, Protests and Riots', 'Unemployment']",article,Letter,Letters
2020-06-01,"Mr. Revzen, who had the coronavirus, held posts with regional companies and was on the staff of the Metropolitan Opera.","['Deaths (Obituaries)', 'Coronavirus (2019-nCoV)', 'Opera', 'Classical Music']",article,Obituary (Obit),Obits
2020-06-01,"“I’ve really never seen anything like this”: Reporters and news photographers describe being roughed up, arrested and shot with projectiles while covering demonstrations across the country.","['George Floyd Protests (2020)', 'Police Brutality, Misconduct and Shootings', 'News and News Media', 'Freedom of the Press', 'Demonstrations, Protests and Riots']",article,News,Business
2020-06-01,Police must take collective responsibility for the failings within their ranks.,"['Black Lives Matter Movement', 'George Floyd Protests (2020)', 'Black People', 'Blacks', 'Police', 'Police Brutality, Misconduct and Shootings']",article,Op-Ed,OpEd
2020-06-01,"Five hundred species are likely to become extinct over the next two decades, according to a new study.","['your-feed-science', 'Endangered and Extinct Species', 'Conservation of Resources', 'ANIMALS', 'Biodiversity', 'Population']",article,News,Science
2020-06-01,"Newark, New Jersey’s largest city, made no arrests and reported only minimal property damage during a weekend march.","['George Floyd Protests (2020)', 'Black People', 'Blacks', 'Police Brutality, Misconduct and Shootings']",article,News,Metro
2020-06-01,A former Israeli general cautions against a unilateral move. Another reader says such action is justified.,['Palestinians'],article,Letter,Letters
2020-06-01,"They’re requiring masks, taking temperatures and speeding check-ins. But as one travel expert put it, “So much is uncertain right now.”","['AIRLINES AND AIRPLANES', 'AIRPORTS', 'Coronavirus (2019-nCoV)', 'Masks', 'Biometrics', 'Protective Clothing and Gear', 'Travel and Vacations']",article,News,Business
2020-06-01,"Days after China moved to enact new security laws for Hong Kong, the territory’s police rejected permission for an annual vigil to honor the victims of the 1989 Tiananmen Square protests.",['Hong Kong Protests (2019)'],article,News,Foreign
2020-06-01,These esteemed black American creators make work that responds to violence against the black body.,['Art'],article,News,TStyle
2020-06-01,"Lana Del Rey, Doja Cat, and how some in the limelight bristle at social media condemnation.",['Pop and Rock Music'],article,News,Culture
2020-06-01,"Created as a family meal dish for the El Bulli staff a decade ago, this three-ingredient dish utilizes pantry staples.","['Cooking and Cookbooks', 'Eggs', 'Potato Chips', 'Olive Oil']",article,News,Dining
2020-06-01,"Many artists have not been paid since March at the company, which hopes to return on New Year’s Eve after its longest interruption in over a century.","['Opera', 'Shutdowns (Institutional)', 'Coronavirus (2019-nCoV)', 'Finances', 'Unemployment', 'Layoffs and Job Reductions']",article,News,Culture
2020-06-01,"While many in the country abhor the kind of harassment Hana Kimura endured before her apparent suicide, some warn that cracking down on it could also chill rising internet activism.","['Cyberharassment', 'Social Media', 'Computers and the Internet', 'Freedom of Speech and Expression', 'Suicides and Suicide Attempts', 'Censorship']",article,News,Business
2020-06-01,Here’s what you need to know.,[],article,briefing,NYTNow
2020-06-01,"Even as major chains boarded up stores and halted operations, they largely sought to convey empathy for demonstrators and did not condemn the damage to their businesses.","['Shopping and Retail', 'George Floyd Protests (2020)', 'Looting (Crime)', 'Black Lives Matter Movement']",article,News,Business
2020-06-01,"Much remains unknown and mysterious, but these are some of the things we’re pretty sure of after half a year of this pandemic.","['Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Research', 'Medicine and Health', 'Vaccination and Immunization', 'Quarantines', 'Masks', 'Tests (Medical)', 'Antibodies', 'Temperature', 'Protective Clothing and Gear', 'your-feed-science', 'your-feed-health', 'your-feed-healthcare']",article,News,Science
2020-06-01,Times journalists summarize some of the most critical things that scientists and public health officials have yet to understand.,"['Coronavirus (2019-nCoV)', 'Research', 'Science and Technology', 'Medicine and Health', 'Tests (Medical)', 'Pediatric Inflammatory Multisystem Syndrome (PIMS)', 'Children and Childhood', 'Immune System', 'your-feed-science', 'your-feed-health', 'your-feed-healthcare']",article,News,Science
2020-06-01,"This riff on an Irish colcannon is among the most filling, nourishing dishes you could make.","['Cooking and Cookbooks', 'Leeks', 'Potatoes']",article,News,Dining
2020-06-01,"Five people have died in Mbandaka, a western city more than 750 miles away from another Ebola outbreak in the country. It is unclear how the disease emerged in the city during lockdown.","['Ebola Virus', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",article,News,Foreign
2020-06-01,A demonstration that began at the Barclays Center drew New Yorkers from many backgrounds. They worried that their goals were being hijacked by looting and violence.,"['George Floyd Protests (2020)', 'Demonstrations, Protests and Riots', 'Black People', 'Blacks', 'Police Brutality, Misconduct and Shootings']",article,News,Metro
2020-06-01,"Published scientific research, like any piece of writing, is a peculiar literary genre.","['Academic and Scientific Journals', 'Science and Technology', 'Coronavirus (2019-nCoV)', 'Research', 'Writing and Writers', 'Books and Literature', 'your-feed-science', 'Medicine and Health', 'Content Type: Service']",article,News,Science
