date,abstract,keywords,doc_type,material_type,news_desk
2019-05-01,Principle isn’t supposed to be something you just turn on and off.,"['United States Politics and Government', 'Appointments and Executive Changes', 'Special Prosecutors (Independent Counsel)', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Legal Profession']",article,Op-Ed,OpEd
2019-05-01,"Emerging from a short-lived funk to help defeat Boston in Game 2, the Bucks star also showed the continuing growth of his game.",['Basketball'],article,News,Sports
2019-05-01,The attorney general appeared in front of the Senate Judiciary Committee to answer questions on Robert S. Mueller III’s report for the first time since he made a redacted version of the report public.,"['United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'Special Prosecutors (Independent Counsel)']",article,News,Washington
2019-05-01,"Sabathia became the 17th player, and only the third left-hander, to reach the milestone. No. 3,000 came against a former teammate, John Ryan Murphy.",['Baseball'],article,News,Sports
2019-05-01,Wednesday: The accused gunman’s family released a statement; President Trump’s new asylum restrictions; and meeting the artist Ron Nagle.,[],article,briefing,National
2019-05-01,"J. David Goodman, a metro reporter, has chronicled the Google and Amazon invasions. But the most effective technology for reporting on the city is still coffee.","['News and News Media', 'Computers and the Internet', 'Mobile Applications']",article,News,Business
2019-05-01,"An 1850 carriage house in Charleston, a 1933 beach cottage in Carmel and a 1704 frame house in Andover.",['Real Estate and Housing (Residential)'],multimedia,Slideshow,Real Estate
2019-05-01,"An 1850 carriage house in Charleston, a 1933 beach cottage in Carmel and a 1704 frame house in Andover.",['Real Estate and Housing (Residential)'],article,News,RealEstate
2019-05-01,"The police in France fired tear gas after violence broke out at the labor rally, with masked vandals mixing with demonstrators, smashing vehicles and throwing rocks.","['Demonstrations, Protests and Riots', 'May Day', 'Labor and Jobs']",article,News,Foreign
2019-05-01,This word has appeared in 13 articles on NYTimes.com in the past year.,[],article,News,Learning
2019-05-01,"Through his subversive lyrics and the punk ethos of his performances, Slowthai has tapped political disaffection among the young to grow a cult following.","['Great Britain Withdrawal from EU (Brexit)', 'Rap and Hip-Hop', 'Youth']",article,News,NYTI
2019-05-01,"After an assault conviction, he said he would resign from the ATP board of directors immediately instead of seek another term.","['Tennis', 'Appointments and Executive Changes', 'Assaults']",article,News,Sports
2019-05-01,This 17th-century chateau on two acres in the south of France is on the market for $4.1 million.,[],multimedia,Slideshow,Real Estate
2019-05-01,"In the rustic southern region of Occitanie, investors can find more value and space than they’ll get in nearby Provence or the French Riviera.",['Real Estate and Housing (Residential)'],article,News,RealEstate
2019-05-01,The Venezuelan opposition leader Juan Guaidó has asked the military and civilians to rise up against President Nicolás Maduro.,"['Politics and Government', 'Demonstrations, Protests and Riots', ""Coups D'Etat and Attempted Coups D'Etat""]",article,News,Foreign
2019-05-01,"Attorney General William P. Barr testified before the Senate Judiciary Committee on Wednesday about his decisions around the report from the special counsel, Robert S. Mueller III.","['United States Politics and Government', 'Attorneys General']",multimedia,Interactive Feature,U.S.
2019-05-01,A series that threatened to devolve into complaints about a referee picked up when Stephen Curry and James Harden fought through injuries to inject some much-needed nobility into the proceedings.,"['Basketball', 'Playoff Games']",article,News,Sports
2019-05-01,"The novelist’s new 10-episode comedy for Sundance TV, “State of the Union,” is a portrait of conjugal crisis and a challenge to television conventions.",['Television'],article,News,Arts&Leisure
2019-05-01,"Voiced by the likes of Kelly Clarkson and Janelle Monáe, singing plush toys populate this a neon-colored fable of self-love.",['Movies'],article,Review,Weekend
2019-05-01,A richer picture emerged on Wednesday about the dispute between the attorney general and the special counsel over the Mueller report’s findings.,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government']",article,News,Washington
2019-05-01,"The Food desk, along with colleagues on the Climate desk, explore the thorny issues about what to buy and to cook if you want to reduce your carbon footprint.",['Cooking and Cookbooks'],article,News,Dining
2019-05-01,Riley Howell was one of two students killed and four injured when a gunman opened fire in a classroom. The police charged a 22-year-old student with murder.,"['Colleges and Universities', 'School Shootings and Armed Attacks']",article,News,National
2019-05-01,"“There’s no turning back,” vowed the opposition leader, Juan Guaidó, who has called on Venezuelans to rise up against President Nicolás Maduro.","['Demonstrations, Protests and Riots', 'Politics and Government', 'United States International Relations']",article,News,Foreign
2019-05-01,The art fair introduces virtual reality so the curious can view some works from afar.,"['Art', 'Frieze Art Fair', 'Virtual Reality (Computers)']",article,News,Weekend
2019-05-01,This month’s E.U. elections aren’t a fight between nationalists and progressives. They are total chaos.,"['Elections', 'Politics and Government']",article,Op-Ed,OpEd
2019-05-01,"To help solve the climate crisis, we need to electrify everything.","['Ovens and Stoves', 'Refrigerators', 'Electric Light and Power', 'Natural Gas', 'Energy and Power', 'Global Warming', 'Air Pollution']",article,Op-Ed,OpEd
2019-05-01,"This week’s main art fairs are a bit pricey, but looking is free (or nearly) at Frieze Sculpture at Rockefeller Center and alternative fairs in Brooklyn and Manhattan.","['Art', 'Frieze New York', 'Festivals']",article,News,Weekend
2019-05-01,Companies find inventive ways to accommodate surgical procedures and sizing challenges while also challenging “heteronormative ideas of sexy.”,"['Transgender and Transsexuals', 'Lingerie and Underwear', 'your-feed-fashion', 'your-feed-selfcare']",article,News,Styles
2019-05-01,"Squat, pull, kick and lunge. Trying on denim is an intense workout at R13, newly arrived in SoHo.","['Fashion and Apparel', 'Shopping and Retail', 'Jeans (Apparel)']",article,News,Styles
2019-05-01,"Meet Elizabeth Roberts, go-to architect for the open kitchen and other 21st-century modifications to 19th-century spaces.","['Brownstones', 'ARCHITECTURE', 'Restoration and Renovation', 'Design']",article,News,Styles
2019-05-01,"Asawa, who died at 87 in 2013, was known for her intricate wire sculptures. She learned to draw in a World War II internment camp for Japanese-Americans.","['Art', 'Japanese-Americans']",article,News,Culture
2019-05-01,"“Game of Thrones” and “RuPaul’s Drag Race” are especially popular among the newly counted group. At the other end of the spectrum, there’s “Hannity.” The No. 1 show? “The Conners.”","['Television', 'Ratings (Audience Measurement)', 'ADVERTISING AND MARKETING', 'Homosexuality and Bisexuality']",article,News,Business
2019-05-01,Patti LaBelle will open the festival in Prospect Park on June 4.,"['Celebrate Brooklyn (Festival)', 'Music', 'Movies', 'Dancing']",article,News,Culture
2019-05-01,"Her appearance on “The Tonight Show,” skewering President Trump’s transgender military ban, led to a role on “Shrill” and writing duties on “Big Mouth.”","['Comedy and Humor', 'Television', 'Transgender and Transsexuals', 'ACTORS AND ACTRESSES']",article,News,Styles
2019-05-01,"The YouTube Premium series, inspired by the surprisingly durable film series, has become a hit in its own right.",['Television'],article,News,Culture
2019-05-01,“Machines Like Me” asks if synthetic humans could spark enlightenment or ease pain — and whether it’s a good idea to invent stuff that could eat your lunch.,['Books and Literature'],article,Review,BookReview
2019-05-01,The $4.5 billion in emergency funds would help federal agencies deal with an influx of migrants and asylum seekers at the Mexican border.,"['United States Politics and Government', 'Immigration and Emigration', 'Federal Budget (US)', 'Immigration Detention', 'Asylum, Right of']",article,News,Washington
2019-05-01,Making the jump from tourist to transient local is tough in the space of a few months. But is that even the point?,"['Colleges and Universities', 'Dutch Language', 'Millennial Generation']",article,News,Styles
2019-05-01,Her actions proved critical in the Battle of Winterfell. The actress who played her spoke about the character’s journey and the meaning of that final scene.,['Television'],article,News,Culture
2019-05-01,"New parents have been told that they are under investigation, while others worry that they will be. “This is the only thing they can think about,” one lawyer says.","['College Admissions Scandal (2019)', 'Colleges and Universities', 'ADMISSIONS STANDARDS', 'Cheating']",article,News,National
2019-05-01,"She was the only person to survive going over Niagara in a barrel, but the glamour that followed was short-lived.","['Stunts and Stuntmen', 'Women and Girls', 'Biographical Information']",article,Obituary (Obit),Obits
2019-05-01,"Mart and Martin Helme, a father and son who were elected to Parliament for a far-right party, used a hand signal that many interpreted as a white power symbol.","['Whites', 'Fringe Groups and Movements', 'Elections', 'Immigration and Emigration', 'Legislatures and Parliaments']",article,News,Foreign
2019-05-01,Accomplished people lacking inner strength can’t resist the compromises necessary to survive this president.,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government']",article,Op-Ed,OpEd
2019-05-01,The move comes after the release of more than 100 pages of internal documents in which members of Phi Psi discussed sexual misconduct.,"['Fraternities and Sororities', 'Demonstrations, Protests and Riots', 'Colleges and Universities', 'Sex Crimes']",article,News,National
2019-05-01,"“The whole city had a very frantic feel about it,” one resident said after waters swamped several blocks of downtown Davenport.","['Floods', 'Levees and Dams']",article,News,National
2019-05-01,How a lawyer with deep connections to Democratic politicians in New Jersey helped to dole out hundreds of millions of dollars in state tax credits.,"['Tax Credits, Deductions and Exemptions', 'Law and Legislation', 'State Legislatures']",article,News,Metro
2019-05-01,"Brexit has poisoned politics in Britain all the way down to the local level, where candidates in this week’s council elections have been physically attacked.","['Elections', 'Great Britain Withdrawal from EU (Brexit)']",article,News,Foreign
2019-05-01,"Every month, Netflix Canada adds a batch of movies and TV shows to its library. Here are the titles we think are most interesting for May.","['Television', 'Movies']",article,News,Culture
2019-05-01,"The Encore Boston Harbor is massive, and a massive bet on gaming at a time when casino revenue has been fading.","['Casinos', 'Gambling', 'Workplace Hazards and Violations', 'Travel and Vacations']",article,News,Travel
2019-05-01,"Until now, fossils of the ancient human species had been found in just one Siberian cave. The discovery suggests that Denisovans roamed over much of Asia.","['Denisova Hominid', 'Genetics and Heredity', 'Paleontology', 'Neanderthal Man', 'Fossils', 'ARCHAEOLOGY AND ANTHROPOLOGY', 'your-feed-science']",article,News,Science
2019-05-01,A new study finds human-caused global warming has affected patterns of drought going back to the turn of the 20th century.,"['Global Warming', 'Drought', 'Greenhouse Gas Emissions', 'Environment']",article,News,Climate
2019-05-01,Britain’s prime minister accused Mr. Williamson of leaking to the media sensitive information about National Security Council talks on the Chinese telecommunications giant.,['5G (Wireless Communications)'],article,News,Foreign
2019-05-01,"Every month, subscription streaming services add a new batch of titles to their libraries. Here are the ones we think are most interesting for May.","['Television', 'Movies']",article,News,Culture
2019-05-01,"Surrender of self, the Op-Ed columnist says, can awaken love and connection and lead to a life of deep commitment.",['Books and Literature'],article,Review,BookReview
2019-05-01,"The lone investor dropped out of the anniversary festival, but its promoter insists it will go on as planned in August.","['Pop and Rock Music', 'Rap and Hip-Hop', 'Woodstock Music Festivals']",article,News,Culture
2019-05-01,A group of scientists have found unusual types of methane escaping from the deep earth in hundreds of locations.,"['Methane', 'Earth', 'Microbiology', 'Geology', 'Chemistry', 'your-feed-science']",article,News,Science
2019-05-01,"Once a quintet known for challenging the expectations of Western ears, it has grown into a 17-piece group that just released a triumphant double album.",['Jazz'],article,News,Culture
2019-05-01,Filmmakers had to get financing from Canada to make the Mexican-American superhero movie.,"['Movies', 'Hispanic-Americans']",article,News,Culture
2019-05-01,"The Fed is continuing its “patient” stance as it considers its next move, but weak inflation could force it to walk a policy tightrope.","['Inflation (Economics)', 'United States Economy', 'Interest Rates', 'Quantitative Easing']",article,News,Business
2019-05-01,"Also this week, a quiz to help you assess your diet’s climate impact.",['Global Warming'],article,News,Climate
2019-05-01,The object thought to have formed our lunar companion may have smashed into a baby Earth still covered in a fiery ocean.,"['Moon', 'Earth', 'Geology', 'Space and Astronomy']",article,News,Science
2019-05-01,Olivier Assayas’s new film surveys the appetites and arguments of a group of Parisian intellectuals.,['Movies'],article,Review,Weekend
2019-05-01,"Investigators are trying to figure out why about 20 hives were set on fire, thrown in a pond and toppled over.","['Bees', 'Agriculture and Farming', 'Honey', 'Genetic Engineering', 'ARSON']",article,News,Express
2019-05-01,"The band’s fourth album is filled with perky tempos and sunny choruses, but its 18 songs grapple with personal breakups and global meltdowns.",['Pop and Rock Music'],article,Review,Culture
2019-05-01,Mia Habib’s work uses walking and running — and ordinary people — to ask the question: What is the power of bodies meeting together in a public space?,['Dancing'],article,News,Culture
2019-05-01,"A graphic designer, he interpreted Marshall McLuhan’s famous phrase in a visual way, amplifying its message.","['Design', 'Books and Literature', 'Deaths (Obituaries)']",article,Obituary (Obit),Obits
2019-05-01,Ride-sharing was a good idea ruined by a deeply misguided start-up culture.,"['Car Services and Livery Cabs', 'Wages and Salaries', 'Computers and the Internet', 'Initial Public Offerings', 'Driverless and Semiautonomous Vehicles']",article,Op-Ed,OpEd
2019-05-01,"A selection of recent audiobooks; plus, a peek at what our colleagues around the newsroom are reading.",['Books and Literature'],article,News,BookReview
2019-05-01,And socialites don masks to bail out Venice.,[],multimedia,Slideshow,Style
2019-05-01,"Chanel hosted a dinner for the Tribeca Film Festival, and the annual Save Venice ball was held at the Plaza.","['Tribeca Film Festival (NYC)', 'Parties (Social)', 'Philanthropy']",article,News,Styles
2019-05-01,"The tiny tags are typically used to find valuables like house keys, but they are far more versatile than that.","['Mobile Applications', 'Maps', 'Bluetooth Wireless Technology', 'Wireless Communications', 'Innovation']",article,Review,Business
2019-05-01,"Chris Pavone’s fourth novel is a sequel to his debut, “The Expats,” and it sets the spy Kate Moore’s adventures against touristy backdrops.",['Books and Literature'],article,Review,Culture
2019-05-01,Readers decry a new policy that one says shows “unspeakable heartlessness.”,"['Asylum, Right of', 'Immigration and Emigration']",article,Letter,Letters
2019-05-01,An economics professor says regulating social media behemoths would be far more effective than fines.,"['Social Media', 'Fines (Penalties)']",article,Letter,Letters
2019-05-01,Barry Lee Myers is the wrong person to lead the nation’s premier weather and ocean science agency.,"['Weather', 'Oceans and Seas', 'Appointments and Executive Changes', 'Sexual Harassment', 'Family Business', 'Fishing, Commercial', 'Conflicts of Interest', 'Ethics and Official Misconduct', 'Fish and Other Marine Life']",article,Op-Ed,OpEd
2019-05-01,A recent wave of remarkably various books reminds us of the kind of touchy ethical explorations the novel makes possible.,"['#MeToo Movement', 'Books and Literature']",article,News,Culture
2019-05-01,Readers react to an editorial apologizing for The Times’s publication of an anti-Semitic cartoon.,"['ANTI-SEMITISM', 'Cartoons and Cartoonists']",article,Letter,Letters
2019-05-01,The tactic is a simple one Donald J. Trump learned as a young real estate developer: sue.,"['Suits and Litigation (Civil)', 'United States Politics and Government', 'Subpoenas', 'Impeachment']",article,News,Washington
2019-05-01,Readers discuss the attorney general’s appearance before the Senate Judiciary Committee and urge the special counsel to testify before Congress as well.,"['United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']",article,Letter,Letters
2019-05-01,"In her debut, “Miracle Creek,” Angie Kim explores just how far people will go to protect their families.",['Books and Literature'],article,Review,BookReview
2019-05-01,Everything you need to know about Barr's testimony.,"['United States Politics and Government', 'Athletics and Sports']",article,briefing,NYTNow
2019-05-01,"Well, not quite yet. But soon. In the meantime, here are a few ideas for how to make the most of May, courtesy of the Culture Calendar.","['Summer (Season)', 'Culture (Arts)']",article,News,Metro
2019-05-01,"A blizzard of tweets by the president suggested he was anxious about Mr. Biden’s appeal with union workers, especially in the Midwest.","['Presidential Election of 2016', 'United States Politics and Government', 'Labor and Jobs', 'Endorsements']",article,News,Politics
2019-05-01,Nordstrom Local outposts in the West Village and on the Upper East Side won’t carry merchandise but will help with online orders and returns.,"['Shopping and Retail', 'E-Commerce']",article,News,Business
2019-05-01,"The student, Yusi Zhao, was admitted to Stanford in 2017. Her family had tried to get her recruited to the sailing program.","['Colleges and Universities', 'College Admissions Scandal (2019)', 'ADMISSIONS STANDARDS', 'Cheating']",article,News,National
2019-05-01,"A new look at Harper Lee’s life, George Packer’s latest book and more.",['Books and Literature'],article,News,Books
2019-05-01,"In the wake of widespread criticism, The Times said it would no longer run syndicated cartoons and update its bias training, the paper’s publisher said.","['Cartoons and Cartoonists', 'Newspapers', 'Politics and Government', 'Jews and Judaism', 'ANTI-SEMITISM']",article,News,Business
2019-05-01,A claim for the Pissarro painting had been filed by the American heirs of a German Jew who sold it in 1939 as she fled the Nazis.,"['Arts and Antiquities Looting', 'Art', 'Holocaust and the Nazi Era', 'Museums']",article,News,Culture
2019-05-01,"On this week’s Modern Love podcast, the “Game of Thrones” actor reads an essay about the desire to communicate despite debilitating illness.","['Love (Emotion)', 'Podcasts', 'Modern Love (Times Column)']",article,News,Styles
