date,abstract,keywords,doc_type,material_type,news_desk
2021-01-01,Test your knowledge of this week’s health news.,"['Exercise', 'Coronavirus (2019-nCoV)', 'Diet and Nutrition', 'Age, Chronological', 'Medicine and Health']",multimedia,Interactive Feature,Well
2021-01-01,"Maybe at another time in human history I would have cared about the health benefits, but at this point, I’m like, what does “good for you” even mean?","['Swimming', 'your-feed-selfcare']",article,News,Styles
2021-01-01,Listeners join the hosts to weigh in on the many ways this hellish year made them think differently.,"['United States Politics and Government', 'Two Thousand Twenty', 'Podcasts']",article,Op-Ed,OpEd
2021-01-01,The best bet to see other people continues to be in the outdoors. But now the real test is here.,"['Content Type: Service', 'Quarantine (Life and Culture)', 'Winter (Season)']",article,News,Metropolitan
2021-01-01,"My toddler son and I spoke about the trees as people — and indeed, for the first month of quarantine, they were the only people besides us he got to see up close.","['Trees and Shrubs', 'Children and Childhood', 'Parenting', 'Environment']",article,News,Well
2021-01-01,"The workouts are real, even if the impossibly beautiful scenery is not.","['Exercise', 'Virtual Reality (Computers)', 'Computer and Video Games', 'Mobile Applications', 'Headphones and Headsets', 'Content Type: Service', 'Quarantine (Life and Culture)']",article,News,Business
2021-01-01,Our 7-Day Well Challenge will show you how to build on the healthy habits you learned during pandemic life.,"['Content Type: Service', 'Habits and Routines (Behavior)', 'New Year', 'Anxiety and Stress', 'Quarantine (Life and Culture)']",article,News,Well
2021-01-01,"No visitors. No friends at the dining table. Neighbors dying without notice. But many older adults have proved resilient during the pandemic, a phenomenon known as “crisis competence.”","['Elderly', 'Nursing Homes', 'Retirement Communities and Assisted Living', 'Coronavirus (2019-nCoV)', 'Content Type: Personal Profile']",article,News,Metropolitan
2021-01-01,"Kevin Babington was a go-to coach in the sport of show jumping, but an accident at a prime event left him paralyzed from the chest down and threatened his livelihood.","['Horsemanship and Equestrian Events', 'Coaches and Managers', 'Paralysis', 'Spine (Body Part)', 'Coronavirus (2019-nCoV)']",article,News,Sports
2021-01-01,The director makes beautiful bummers in an industry that prefers happy endings. Perhaps that’s why his movies seem like an endangered species.,['Movies'],article,News,Arts&Leisure
2021-01-01,It wasn’t just the Fed or the stimulus. The rise in savings among white-collar workers created a tide lifting nearly all financial assets.,"['United States Economy', 'Labor and Jobs', 'Consumer Behavior', 'Coronavirus (2019-nCoV)', 'Unemployment Insurance', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Savings', 'Stimulus (Economic)', 'Stocks and Bonds']",article,News,Upshot
2021-01-01,"The White House repeatedly attempted to thwart the country’s premier climate science document, one meant to steer policy for years. Scientists got in the way.","['Global Warming', 'Environment', 'Research', 'United States Politics and Government', 'Appointments and Executive Changes']",article,News,Climate
2021-01-01,"People in Del Rio, Texas, complain that nothing ever happens there. Those are fighting words for the publisher of The 830 Times, though he admits that keeping his paper afloat might be the biggest news of all.","['Newspapers', 'Shutdowns (Institutional)', 'Military Bases and Installations']",article,News,National
2021-01-01,"All of the Canadian teams will be in the same division, as they were in the late 1920s and most of the 1930s. And as during World War II, external circumstances will affect roster sizes.","['Hockey, Ice', 'Coronavirus (2019-nCoV)', 'Defense and Military Forces']",article,News,Sports
2021-01-01,"To care for Covid-19 patients and their families, Seigan Ed Glassing reserves one day of the week to care for himself.","['Meditation', 'Grief (Emotion)', 'Coronavirus (2019-nCoV)', 'Chaplains', 'Content Type: Personal Profile']",article,News,Metropolitan
2021-01-01,"In New York City, at least 243 people died in crashes in 2020 — the most since Mayor Bill de Blasio introduced his signature street safety plan in 2014.","['Traffic Accidents and Safety', 'Deaths (Fatalities)', 'Speed Limits and Speeding', 'Drunken and Reckless Driving', 'Roads and Traffic', 'Motorcycles, Motor Bikes and Motorscooters', 'Coronavirus (2019-nCoV)']",article,News,Metro
2021-01-01,"In a season of uncommon grief and worry, people far beyond the Westchester County estate from which Gizmo escaped were all too happy to fret about something else, for a change.","['Llamas', 'Pets']",article,News,Metro
2021-01-01,"All year long, Earth passes through streams of cosmic debris. Here’s a list of some major meteor showers and how to spot them.","['Meteors and Meteorites', 'Asteroids', 'Comets', 'Solar System', 'Space and Astronomy']",article,News,Science
2021-01-01,A marine biologist’s ideas for singling out sharks that attack humans have prompted objections from other shark scientists.,"['Sharks', 'Animal Cognition', 'Animal Behavior', 'Conservation of Resources', 'Hunting and Trapping', 'Research', 'Marine Biology', 'your-feed-animals', 'your-feed-science']",article,News,Science
2021-01-01,"G.E.’s giant machine, which can light up a small town, is stoking a renewable-energy arms race.","['Wind Power', 'Alternative and Renewable Energy', 'Electric Light and Power', 'Innovation']",article,News,Business
2021-01-01,Nicolas Cadène sees the failings of France’s secular model even as he upholds it.,"['Religion-State Relations', 'Politics and Government', 'Discrimination', 'Muslims and Islam', 'Freedom of Religion', 'Content Type: Personal Profile', 'Race and Ethnicity']",article,News,Foreign
2021-01-01,"More than 400,000 New Yorkers left the city at the beginning of the pandemic. Many have returned; all have re-evaluated their relationship with the city.","['Real Estate and Housing (Residential)', 'Quarantine (Life and Culture)']",multimedia,Slideshow,Real Estate
2021-01-01,Tens of thousands of New Yorkers left the city when the pandemic struck and spent months living elsewhere. What did they learn?,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Quarantine (Life and Culture)', 'Families and Family Life']",article,News,RealEstate
2021-01-01,Matthew Specktor and Samantha Culp first met at a book-signing benefit in 2013. They reconnected nearly six years later on a dating website.,"['Weddings and Engagements', 'Marriages', 'Writing and Writers']",article,News,Styles
2021-01-01,"Starting the new rules on a holiday helped, with some predicting more confusion and backups in the days ahead.","['International Trade and World Market', 'Great Britain Withdrawal from EU (Brexit)', 'Transportation']",article,News,Business
2021-01-01,Prof. Liz Schneider put a personal ad in the Yale Alumni Magazine. Dr. Ben Liptzin answered it six months later.,['Weddings and Engagements'],article,News,Society
2021-01-01,"Brandon Shih and Wenyi Gu met in their first college class, only to discover they lived in the same dorm. Almost a decade later, they eloped on the college campus where they fell in love.",['Weddings and Engagements'],article,News,Society
2021-01-01,"Sayé Yabandeh and Dr. Jeffrey Neal were instantly drawn to each other at a snow polo event in Aspen, Colo.",['Weddings and Engagements'],article,News,Society
2021-01-01,And what else you need to know today.,[],article,briefing,NYTNow
2021-01-01,"The coronavirus has disrupted supply chains in unpredictable ways, creating long waits for basic items like dishwashers and love seats.","['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Furniture', 'Quarantine (Life and Culture)', 'Shopping and Retail']",article,News,RealEstate
2021-01-01,"David Bernhard, a circuit court judge, wrote in his decision that the display of portraits of white judges “is based on a non-racial principle, yet yields a racial result.”","['Monuments and Memorials (Structures)', 'Decisions and Verdicts', 'Discrimination', 'Courts and the Judiciary', 'Black People', 'Blacks']",article,News,Express
2021-01-01,"Many gave drivers a break in the spring. With accident claims remaining below normal, consumer advocates are calling for another one.","['Automobile Insurance and Liability', 'Content Type: Service', 'Traffic Accidents and Safety', 'Rebates and Refunds', 'Coronavirus (2019-nCoV)', 'Quarantine (Life and Culture)']",article,News,Business
2021-01-01,Single-family houses and penthouses remained in demand in December as buyers sought out homes with more personal space.,"['Real Estate and Housing (Residential)', 'High Net Worth Individuals', 'Coronavirus (2019-nCoV)']",article,News,RealEstate
2021-01-01,"The Afghan government and the Taliban are set to continue negotiations toward a cease-fire in early January, but several fundamental issues stand in the way of progress.","['Afghanistan War (2001- )', 'Peace Process', 'Politics and Government', 'Terrorism', 'Civilian Casualties', 'United States Defense and Military Forces', 'United States International Relations']",article,News,Foreign
2021-01-01,"Local authorities said that stones and bottles were thrown at police officers who tried to break up the party, and that a police car was set on fire.",['internal-essential'],article,News,Foreign
2021-01-01,"Denese Rankin, a 55-year-old retired bookkeeper and receptionist in Castleberry, Ala., did not want the Covid-19 vaccine. Her opinion toward the vaccine was like many Black, rural Americans: The vaccine had come about too quickly to be safe. ",['internal-essential'],article,News,Foreign
2021-01-01,"The nation’s courts have reacted nimbly to the coronavirus pandemic, Chief Justice John G. Roberts Jr. wrote in his year-end report on the state of the federal judiciary.",['internal-essential'],article,News,Foreign
2021-01-01,The Utah senator called it “as incomprehensible as it is inexcusable” that “comprehensive vaccination plans have not been developed at the federal level and sent to the states as models.”,['internal-essential'],article,News,Foreign
2021-01-01,"As the coronavirus invades locker rooms and postpones matches, soccer needs to face up to a potential worst-case scenario.","['Soccer', 'Coronavirus (2019-nCoV)']",article,News,Sports
2021-01-01,"The actor, starring in the latest adaptation of Stephen King’s “The Stand,” shared an eclectic list of what he is consuming to pass the time.","['Content Type: Personal Profile', 'Quarantine (Life and Culture)', 'Actors and Actresses']",article,News,Arts&Leisure
2021-01-01,The Times’s Culture editor has questions. Our critic has answers.,"['Quarantine (Life and Culture)', 'Music', 'Pop and Rock Music', 'Rap and Hip-Hop']",article,News,Arts&Leisure
2021-01-01,"My grandparents, who fled Nazi Germany for Britain, would be heartbroken to see the country today.","['Great Britain Withdrawal from EU (Brexit)', 'World War II (1939-45)', 'Holocaust and the Nazi Era', 'Politics and Government', 'Discrimination']",article,Op-Ed,OpEd
2021-01-01,"Discover readers’ positive moments of 2020. Also in this edition: the inspiring resilience of a marathoner, the bizarre story of a runaway llama and more.",[],multimedia,Interactive Feature,Briefing
2021-01-01,"Mapo tofu, Sicilian-style citrus salad, black bean soup: Start the year off with great eating.",['Cooking and Cookbooks'],article,News,Dining
2021-01-01,The expected nomination of Deb Haaland.,"['Appointments and Executive Changes', 'Native Americans', 'United States Politics and Government']",article,Op-Ed,OpEd
2021-01-01,Residents and caregivers at senior living facilities write about life during the pandemic — and trying to stay safe while facing the challenges of long-term isolation.,"['Quarantine (Life and Culture)', 'Quarantines', 'Loneliness', 'Nursing Homes', 'Coronavirus (2019-nCoV)']",article,Op-Ed,OpEd
2021-01-01,"Zakaria discusses “Ten Lessons for a Post-Pandemic World,” and Margaret MacMillan talks about “War: How Conflict Shaped Us.”",['Books and Literature'],article,News,Books
2021-01-01,Recent studies show that man was not always the hunter.,"['Women and Girls', 'Hunting and Trapping', 'Archaeology and Anthropology', 'Vikings', 'Research']",article,Op-Ed,OpEd
2021-01-01,"West Coast wellness elites think kambo, an Amazonian frog poison drug, is helping them purge “toxins” from their lives.","['Frogs', 'Alternative and Complementary Medicine', 'your-feed-selfcare']",article,News,Styles
2021-01-01,"After a devastating year for small businesses, a new organization has a plan to bring life back to the neighborhood. First, hang some new lights.","['Quarantine (Life and Culture)', 'Chinese-Americans', 'Lighting']",article,News,Metropolitan
2021-01-01,A senior minister in Ontario’s cabinet has resigned after vacationing in the Caribbean as residents of Canada’s most populous province were being urged to stay home.,['internal-essential'],article,News,Foreign
2021-01-01,Start the new year with a lovable combination: chicken soup with rice.,['Cooking and Cookbooks'],article,News,Dining
2021-01-01,"Mr. Perdue, who faces one of two runoff elections in Georgia that will determine control of the Senate, built a business record that shifted manufacturing and jobs overseas.","['Elections, Senate', 'United States Politics and Government', 'Content Type: Personal Profile', 'Outsourcing']",article,News,Politics
2021-01-01,"He was known as one of the great romantic composers. His songs were performed by Elvis Presley, Andrea Bocelli, Christina Aguilera and many others.","['Music', 'Deaths (Obituaries)', 'Coronavirus (2019-nCoV)', 'Grammy Awards']",article,Obituary (Obit),Obits
2021-01-01,"A crisis looms in the pandemic’s wake: Evictions that threaten to overwhelm schools, homeless shelters and food pantries.","['Evictions', 'Renting and Leasing (Real Estate)', 'Unemployment', 'Landlords', 'Homeless Persons', 'Food Insecurity', 'Coronavirus (2019-nCoV)']",article,News,Metro
2021-01-01,The renowned actress stars as a woman fending off dementia while she searches for a lost friend.,['Television'],article,Review,Culture
2021-01-01,An artist straddling jazz and classical styles had perhaps the most exciting fall in new music.,"['Content Type: Personal Profile', 'Classical Music', 'Jazz', 'Black People', 'Blacks']",article,News,Culture
2021-01-01,States and counties are finding it hard to keep jails and prisons open as the virus ravages both prisoners and staff members. But transferring inmates can spur new outbreaks.,"['Coronavirus (2019-nCoV)', 'Disease Rates', 'Prisons and Prisoners', 'Shutdowns (Institutional)', 'Prison Guards and Corrections Officers', 'Shortages', 'Workplace Hazards and Violations', 'States (US)']",article,News,National
2021-01-01,Britain is the latest of several countries to get rid of the tax in recent years.,"['Politics and Government', 'Sales and Excise Taxes', 'Menstruation', ""Women's Rights"", 'Women and Girls', 'Value-Added Tax']",article,News,Express
2021-01-01,The F.B.I. agent who led the Blackwater investigation and two other letter writers are appalled by the pardon of men who killed innocent civilians.,"['Mercenaries and Private Military Contractors', 'Murders, Attempted Murders and Homicides', 'Amnesties, Commutations and Pardons', 'United States Politics and Government']",article,Letter,Letters
2021-01-01,Readers are shocked that the question is being asked and speculate that the vice president may find an excuse not to be present. They also criticize Senator Josh Hawley.,"['United States Politics and Government', 'Presidential Election of 2020']",article,Letter,Letters
2021-01-01,"Republicans joined Democrats to deliver President Trump the first veto override of his presidency in the last days of his term in an overwhelming, bipartisan vote.","['Vetoes (US)', 'United States Defense and Military Forces', 'United States Politics and Government', 'Law and Legislation']",article,News,Washington
2021-01-01,"Regulators have long worried that the secrecy of the antiquities trade, where buyers and sellers are seldom identified, made it an easy way to launder money.","['Arts and Antiquities Looting', 'Art', 'Regulation and Deregulation of Industry', 'Law and Legislation', 'Auctions', 'United States Politics and Government', 'Vetoes (US)', 'Banking and Financial Institutions', 'Money Laundering']",article,News,Culture
2021-01-01,"If a second dose of one vaccine isn’t available, another may be substituted, according to the guidelines.","['Vaccination and Immunization', 'Clinical Trials', 'Coronavirus (2019-nCoV)']",article,News,Science
2021-01-01,"Badly hit by the coronavirus, Israel has distributed the first of two vaccine doses to more than 10 percent of its population. Prime Minister Netanyahu is leading the charge, bolstering his own battered image along the way.","['Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",article,News,Foreign
2021-01-01,Go for small and achievable.,['Quarantine (Life and Culture)'],article,News,AtHome
2021-01-01,The Hudson’s Bay Company’s now-closed downtown department store is surrounded by warm memories — and significant challenges in a post-pandemic world.,"['Shopping and Retail', 'Shopping Centers and Malls']",article,News,Foreign
2021-01-01,"The fight for legalization began decades ago, but it gained traction only as more women became lawmakers and a massive grass-roots effort shifted the conversation.","['Law and Legislation', 'ABORTION', ""Women's Rights"", 'Demonstrations, Protests and Riots', 'Politics and Government']",article,News,Foreign
2021-01-01,"Dr. Anthony S. Fauci, the nation’s top infectious disease expert, told CNN on Friday that the United States would not follow Britain’s lead in front-loading first vaccine injections, potentially delaying the administration of second doses.",['internal-essential'],article,News,Foreign
2021-01-01,"She broke barriers for women, directing seven feature films, including “Hester Street” and “Between the Lines,” as well as TV movies.","['Movies', 'Deaths (Obituaries)']",article,Obituary (Obit),Obits
2021-01-01,"Republicans joined Democrats on Friday to override President Trump’s veto of the annual defense bill, delivering him the first such legislative rebuke of his presidency.","['Vetoes (US)', 'Law and Legislation']",multimedia,Video,
2021-01-01,"New Year’s Eve was mellow for most New Yorkers, and Times Square was practically empty. But some could not resist the lure of a big night out.","['New Year', 'Coronavirus (2019-nCoV)', 'Parties (Social)', 'Quarantines']",article,News,Metropolitan
2021-01-01,"Leftover wood, rags, rusted metal — all were his materials, and pieced together as assemblages, they told stories about history, about culture and about him.","['Deaths (Obituaries)', 'Black People', 'Blacks', 'Sculpture']",article,Obituary (Obit),Obits
2021-01-01,"President Trump did not attend his private social club’s annual New Year’s Eve bash, which hundreds of guests attended despite the coronavirus.","['United States Politics and Government', 'Parties (Social)', 'Coronavirus (2019-nCoV)']",article,News,Washington
2021-01-01,"After weeks of escalation and threatening language, the Defense Department is sending mixed messages as the anniversary of the death of an Iranian general nears.","['Aircraft Carriers', 'United States Defense and Military Forces', 'Nuclear Weapons', 'Targeted Killings', 'United States International Relations', 'United States Politics and Government']",article,News,Washington
2021-01-02,"Janet Yellen, the president-elect’s pick for Treasury secretary, collected more than $7 million in speaking fees over the past two years. Antony J. Blinken and Avril Haines did well, too.","['United States Politics and Government', 'Appointments and Executive Changes', 'Presidential Transition (US)', 'Conflicts of Interest']",article,News,Washington
2021-01-02,"Corrections that appeared in print on Saturday, Jan. 2, 2021.",[],article,Correction,Corrections
2021-01-02,"Notre Dame never really threatened the Crimson Tide in their College Football Playoff semifinal, and then Ohio State rolled over Clemson.","['Football (College)', 'Rose Bowl (Football Game)', 'Sugar Bowl', 'Playoff Games', 'College Football Playoff National Championship']",article,News,Sports
2021-01-02,"President Trump continued his assault on election integrity, baselessly claiming the presidential results and the Senate runoffs in Georgia were both invalid — which could complicate G.O.P. efforts to motivate voters.","['Elections, Senate', 'Voter Fraud (Election Fraud)', 'Rumors and Misinformation', 'United States Politics and Government', 'Presidential Election of 2020']",article,News,Politics
2021-01-02,President Trump’s congressional allies had hoped to give the vice president the power to reject electoral votes that were cast for Joseph R. Biden Jr.,"['United States Politics and Government', 'Suits and Litigation (Civil)']",article,News,Washington
2021-01-02,"Quotation of the Day for Saturday, January 2, 2021.",[],article,Quote,Summary
2021-01-02,Joe Deeney hydrates us.,['Crossword Puzzles'],article,News,Games
2021-01-02,He died after two weeks in a Richmond hospital.,['internal-essential'],article,News,Foreign
2021-01-02,"Alvin Kamara, the star running back for the New Orleans Saints and one of the best players in the N.F.L. this season, has been placed on the N.F.L.’s Covid-19 reserve list, a move that will keep him out of the team’s regular-season finale on Sunday and that may jeopardize his chances to appear in the team’s first game of the playoffs.",['internal-essential'],article,News,Foreign
2021-01-02,"At 31, Griffin is a Detroit Pistons elder who still knows how to entertain, even if soaring dunks are no longer his specialty.","['Basketball', 'Content Type: Personal Profile']",article,News,Sports
2021-01-02,The island’s success against the coronavirus has created a sinking feeling for many residents: How much longer can their good fortune last?,"['Coronavirus (2019-nCoV)', 'Politics and Government', 'Quarantines', 'Vaccination and Immunization', 'Disease Rates']",article,News,Foreign
2021-01-02,"Ancient pharaohs rowed the Nile. Now Egyptians have rediscovered the practice, finding a new perspective on the river that shaped their country.","['Rowing', 'Egyptian Civilization']",article,News,Foreign
2021-01-02,"After six years of quiet diplomacy as the U.N.’s Middle East envoy, Nickolay Mladenov leaves his post to a chorus of praise from an unlikely choir.","['Palestinians', 'Peace Process', 'International Relations']",article,News,Foreign
2021-01-02,In 2020 we stocked up on a lot. Maybe some things we didn’t need.,"['Shopping and Retail', 'Quarantine (Life and Culture)', 'Consumer Behavior']",article,News,Styles
2021-01-02,"Jeanie Buss inherited a team, and a legacy, from her father. What will her imprint be?","['Basketball', 'Content Type: Personal Profile', 'Women and Girls']",article,News,Styles
2021-01-02,"A website called Not Amazon was created to drive sales to more than 4,000 independent stores in four cities. The initiative aims to keep expanding.","['E-Commerce', 'Shopping and Retail', 'Small Business']",article,News,Business
2021-01-02,"Some Republicans who once scolded about fiscal austerity are now embracing government spending, underlining that the public supports more generous relief.","['Federal Budget (US)', 'National Debt (US)', 'Stimulus (Economic)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Unemployment', 'United States Economy', 'United States Politics and Government']",article,News,Business
2021-01-02,"The pandemic did not stop a Las Vegas tradition: the fast, budget-priced nuptial ceremony with you and your very own (socially distant) Elvis impersonator.","['Weddings and Engagements', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)']",article,News,SundayBusiness
2021-01-02,A year of hardship in parts of Cleveland has left many with the sense that the fabric of their communities was fraying.,"['Coronavirus (2019-nCoV)', 'Murders, Attempted Murders and Homicides', 'Assaults', 'Traffic Accidents and Safety', 'Unemployment', 'Evictions', 'Homeless Persons', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Stimulus (Economic)']",article,News,National
2021-01-02,Those behind the widespread intrusion into government and corporate networks exploited seams in U.S. defenses and gave away nothing to American monitoring of their systems.,"['US Federal Government Data Breach (2020)', 'Cyberwarfare and Defense', 'Computers and the Internet', 'United States International Relations', 'United States Politics and Government']",article,News,Washington
2021-01-02,"After days of record-setting coronavirus tallies in Tokyo, the city’s governor on Saturday asked Japan’s central government to declare a national state of emergency for the first time since April.",['internal-essential'],article,News,Foreign
2021-01-02,"Hospitals are at capacity and coronavirus cases are surging, but many foreigners, especially Americans, are heading to the Mexican capital — some intending to stay awhile.","['Travel and Vacations', 'Americans Abroad', 'Coronavirus (2019-nCoV)', 'Quarantine (Life and Culture)', 'Quarantines', 'Disease Rates', 'Politics and Government']",article,News,Foreign
2021-01-02,"In India, parents are being aggressively sold the idea that their children must start coding at 4 or 5 or be future failures.","['Quarantine (Life and Culture)', 'E-Learning', 'Children and Childhood', 'Education (K-12)', 'Parenting', 'Computers and the Internet']",article,Op-Ed,OpEd
2021-01-02,All 54 African countries put together have registered fewer Covid deaths than France. That doesn’t mean people aren’t dying from the virus.,"['Disease Rates', 'Coronavirus (2019-nCoV)', 'Deaths (Fatalities)']",article,News,Foreign
2021-01-02,The high-stakes Senate contests come after months of tumult and activism in a city often seen as both resolutely Southern and somehow distinct from the rest of the region.,"['Elections, Senate', 'Black Lives Matter Movement', 'Presidential Election of 2020']",article,News,National
2021-01-02,"“Mr. Trump may have weakened our democracy, but whether that weakening is fatal is up to us,” a reader writes.","['United States Politics and Government', 'Democracy (Theory and Philosophy)']",article,Letter,Letters
2021-01-02,"A 2019 analysis found that 90,000 packages are lost or stolen every day in New York. And it’s only getting worse during the pandemic.","['Real Estate and Housing (Residential)', 'Robberies and Thefts', 'Delivery Services', 'Content Type: Service', 'Quarantine (Life and Culture)']",article,News,RealEstate
2021-01-02,"As the coronavirus claims more victims, a once-rare diagnosis is receiving new attention from scientists, who fear it may affect nutrition and mental health.","['Coronavirus (2019-nCoV)', 'Taste', 'Smell (Olfaction)', 'Chronic Condition (Health)', 'Anxiety and Stress', 'Emotions', 'Diet and Nutrition', 'Mental Health and Disorders', 'Coronavirus Risks and Safety Concerns', 'Research', 'your-feed-science']",article,News,Science
2021-01-02,"Whether you’ve got 10 minutes or an hour, we’ve got you covered.",['Cooking and Cookbooks'],article,News,Dining
2021-01-02,"An expert coronavirus panel in India has recommended authorizing the vaccine created by AstraZeneca and Oxford University, as well as a local candidate, for emergency use.",['internal-essential'],article,News,Foreign
2021-01-02,"Housebound because of the pandemic, an international correspondent finds a way to travel the globe in her kitchen.","['Quarantine (Life and Culture)', 'Cooking and Cookbooks', 'Pickles and Relishes', 'Coronavirus (2019-nCoV)', 'Grandparents']",article,News,Foreign
2021-01-02,"Adál, who moved from Puerto Rico to New York as a teenager, created art that was often bitingly satirical and politically subversive.","['Deaths (Obituaries)', 'Art', 'Photography', 'Puerto Ricans']",article,Obituary (Obit),Obits
2021-01-02,Let’s celebrate the strange and marvelous creatures of Earth while we still can.,"['ANIMALS', 'Moose', 'Rats', 'Butterflies and Moths', 'Owls', 'Birds', 'Fish and Other Marine Life', 'Spiders', 'Whales and Whaling', 'Two Thousand Twenty']",multimedia,Interactive Feature,Opinion
2021-01-02,We put that question to readers and received more than 800 responses. Here are some of the highlights.,"['Quarantine (Life and Culture)', 'Hugging', 'Quarantines', 'Dancing']",article,News,AtHome
2021-01-02,The milestone seemed unreachable just three years ago and comes as Tesla has seen a string of profitable quarters and a buoyant stock.,"['Electric and Hybrid Vehicles', 'Factories and Manufacturing']",article,News,Business
2021-01-02,"Alabama and Ohio State took different paths to the national championship game, with twists that showed how much college football wanted its biggest stage to feel familiar.","['Football (College)', 'College Football Playoff National Championship', 'Coronavirus (2019-nCoV)']",article,News,Sports
2021-01-02,"The 29-foot boat departed from Bimini, the Bahamas, and was headed to Lake Worth Beach, Fla., officials said.","['Maritime Accidents and Safety', 'Boats and Boating']",article,News,Express
2021-01-02,He and his crew sailed from Ireland to Newfoundland in a 36-foot boat like the one a sixth-century monk is believed to have used to cross the Atlantic.,"['Sailboats and Sailing', 'Deaths (Obituaries)', 'Exploration and Explorers', 'Books and Literature']",article,Obituary (Obit),Obits
2021-01-02,Emily Cox and Henry Rathvon show us their 2021 stripes.,[],article,News,Games
2021-01-02,"The government said that shots would begin sooner than Jan. 8, and that it would announce the new start date on Monday.",['internal-essential'],article,News,Foreign
2021-01-02,"Most officials believe the Taliban are behind the attacks on civil leaders, but others fear that factions are using chaos as a cover to settle scores, in an echo of Afghanistan’s past civil war.","['Assassinations and Attempted Assassinations', 'Terrorism', 'Civilian Casualties', 'Afghanistan War (2001- )', 'Politics and Government', 'Murders, Attempted Murders and Homicides']",article,News,Foreign
