date,abstract,keywords,doc_type,material_type,news_desk
2020-05-01,A soapy period drama from two creators of “Glee” debuts on Netflix. And a new series on Disney Plus showcases famous film props.,"['Television', 'Movies']",article,News,Weekend
2020-05-01,Interpreting lines from “Leaves of Grass” about the beauty and wonder to be discovered in the minuscule and routine.,['Books and Literature'],article,News,BookReview
2020-05-01,An emergency room doctor in Melbourne describes the terror and relief of waiting for a tsunami of coronavirus patients that never arrived.,"['Emergency Medical Treatment', 'Coronavirus (2019-nCoV)', 'Hospitals']",article,briefing,Culture
2020-05-01,This word has appeared in three articles on NYTimes.com in the past year.,[],article,News,Learning
2020-05-01,"Twenty percent of the staff at one hospital is quarantined, but doors remain open as the war wounded are brought in.","['Quarantines', 'Hospitals', 'Coronavirus (2019-nCoV)', 'Afghanistan War (2001- )', 'Epidemics']",article,News,Foreign
2020-05-01,What is this image saying? How does it relate to or comment on society or current events?,[],article,News,Learning
2020-05-01,"From New York to Los Angeles, tenant groups are encouraging millions of renters to withhold May rent, which landlords warn would be devastating.","['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Landlords', 'Evictions', 'Unemployment', 'United States Economy', 'Coronavirus (2019-nCoV)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Demonstrations, Protests and Riots']",article,News,Metro
2020-05-01,"Every month, subscription streaming services add a new batch of titles to their libraries. Here are our picks for May.","['Television', 'Movies', 'Documentary Films and Programs']",article,News,AtHome
2020-05-01,"The city’s turbulent history has forged an irreverent, anti-authoritarian and, in some ways, cynical character. Can that survive the coronavirus?","['Quarantines', 'Coronavirus (2019-nCoV)']",article,News,Foreign
2020-05-01,"In this drama from one of the screenwriters of “Black Panther,” a young man embarks on a journey of belated self-discovery.",['Movies'],article,Review,Weekend
2020-05-01,"In this comedy from Alice Wu, love letters reveal everything about a person, except their identity.",['Movies'],article,Review,Weekend
2020-05-01,Did you follow the headlines this week?,[],multimedia,Interactive Feature,Briefing
2020-05-01,"In this lesson, students will reflect on what teen-created and -curated spaces mean to them and will design something for the High Fashion Twitter Met Gala.",[],article,News,Learning
2020-05-01,"After weeks of doing his show from home, Seth Meyers pines for the days when he had “an audience of human beings.”",[],article,News,Culture
2020-05-01,Our critic Amanda Hess explains her complicated love of watching nature reclaim civilization on the internet as humans remain in quarantine.,"['Coronavirus (2019-nCoV)', 'Pandas', 'Sex']",multimedia,Video,
2020-05-01,"Soccer fields, football stadiums, tennis courts and martial arts arenas have been filling gaps in health care systems overwhelmed by the coronavirus pandemic.","['Coronavirus (2019-nCoV)', 'Stadiums and Arenas', 'Tests (Medical)', 'Photography']",multimedia,Interactive Feature,Sports
2020-05-01,"With billions of people staying home, the world is reinventing the weekend.","['Photography', 'Quarantines', 'Quarantine (Life and Culture)']",multimedia,Interactive Feature,Arts
2020-05-01,Test your knowledge of this week’s health news.,"['Coronavirus (2019-nCoV)', 'Cholesterol', 'Vitamins', 'Pulse Oximetry', 'Quarantines', 'Heart', 'Sunlight', 'Medicine and Health']",multimedia,Interactive Feature,Well
2020-05-01,"TV’s best best friends return in a sweet, goofy special that embodies the show’s philosophy: that community helps us survive.",['Television'],article,Review,Culture
2020-05-01,Six new paperbacks to check out this week.,['Books and Literature'],article,List,BookReview
2020-05-01,"In her new audiobook, “On the Horizon,” the children’s book author remembers her childhood against the backdrop of the Pearl Harbor and Hiroshima.","['Books and Literature', 'Audiobooks', 'USS Arizona (BB-39) (Ship)', 'World War II (1939-45)', 'Deaths (Fatalities)', 'United States Defense and Military Forces']",article,Review,BookReview
2020-05-01,Frank Smyth’s unauthorized history tracks the evolution of a gentlemen’s hunting club into a behemoth of Second Amendment absolutism.,"['Books and Literature', 'Audiobooks']",article,Review,BookReview
2020-05-01,"The blogger and essayist reads her latest collection, “Wow, No Thank You.”","['Books and Literature', 'Audiobooks']",article,Review,BookReview
2020-05-01,"You can use this time to address your dog’s behavioral issues, to make sure it has truly found its forever home.","['Animal Behavior', 'Dogs', 'Coronavirus (2019-nCoV)']",article,News,Smarter Living
2020-05-01,Turns out that 19th-century political campaigns offer some tantalizing clues.,"['Presidential Election of 2020', 'United States Politics and Government']",article,Op-Ed,OpEd
2020-05-01,"How Billy Eichner, Lizzie Asher and Andrew Saffir are not partying.",['Philanthropy'],article,News,Styles
2020-05-01,Drawing mundane things like my dish rack had helped me survive job loss. Could it be helping me through the coronavirus?,"['Unemployment', 'Anxiety and Stress', 'Art', 'Layoffs and Job Reductions', 'Hobbies', 'Cortisol (Hormone)', 'Coronavirus (2019-nCoV)']",article,News,Well
2020-05-01,"Sophia Newman and Jason Leverett were married on a city sidewalk, then they walked back to their apartment and watched one of their favorite Marvel movies. It wasn’t what they had planned for their wedding day, but it was all they needed for now.","['Weddings and Engagements', 'Quarantines', 'Coronavirus (2019-nCoV)']",article,News,Styles
2020-05-01,Pyongyang has adhered to a long tradition of maintaining silence on speculation about its leader and his family.,"['United States International Relations', 'Coronavirus (2019-nCoV)']",article,Op-Ed,OpEd
2020-05-01,Researchers are testing whether decades-old vaccines for polio and tuberculosis could protect against infection.,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Immune System', 'Tuberculosis', 'Poliomyelitis']",article,Op-Ed,OpEd
2020-05-01,An assignment for all of us to help capture an extraordinary time.,"['Comic Books and Strips', 'Graphic Novels']",article,News,Culture
2020-05-01,The pandemic makes painfully clear that our economy must be reconfigured to be resilient in the face of disruption and change.,"['Income', 'Income Inequality', 'United States Economy']",article,Op-Ed,OpEd
2020-05-01,There’s a reason we are deliberately pounding the topic of travel refunds into the ground: It’s a big deal and there’s lots of confusion and contradictory information out there.,"['Rebates and Refunds', 'Coronavirus (2019-nCoV)', 'AIRLINES AND AIRPLANES', 'Travel Warnings', 'Delays (Transportation)', 'Travel and Vacations']",article,News,Travel
2020-05-01,"Appointment viewing is back. Find out what online events to look for today, and when to tune in.","['Coronavirus (2019-nCoV)', 'Video Recordings, Downloads and Streaming', 'Art', 'Comedy and Humor', 'Country Music', 'Television', 'Dancing', 'Music', 'Classical Music']",article,News,Culture
2020-05-01,"Plus: Once we all get back to work, let’s give our pets a vacation. Forever.","['Work-Life Balance', 'Careers and Professions', 'Workplace Environment', 'your-feed-selfcare']",article,News,SundayBusiness
2020-05-01,"Vast swaths of upstate are largely untouched by the pandemic, and some residents are more worried about the economy than about their health.","['Coronavirus (2019-nCoV)', 'Rural Areas', 'Shutdowns (Institutional)', 'Epidemics', 'Quarantines', 'Economic Conditions and Trends']",article,News,Metro
2020-05-01,"Living with an invisible outside threat, and no visible outlet, forced my daughter and me to negotiate and reconcile — and fast.","['Coronavirus (2019-nCoV)', 'Teenagers and Adolescence', 'Families and Family Life', 'Quarantines', 'Parenting', 'Children and Childhood', 'Curfews']",article,News,Well
2020-05-01,"Joseph R. Biden Jr., in his first public address of a former Senate aide’s accusation that he sexually assaulted her in 1993, called on the National Archives to release any document related to the allegation.","['Sexual Harassment', 'Sex Crimes', 'Presidential Election of 2020', '#MeToo Movement', 'United States Politics and Government']",article,News,Politics
2020-05-01,"Unless we radically change how we conduct elections, third-party candidates can’t win. But they can certainly affect the outcome — as they did in 1948, 1968, 1992, 2000 and 2016.","['Third-Party Politics (US)', 'Presidential Election of 2020', 'Voting and Voters', 'United States Politics and Government']",article,Op-Ed,OpEd
2020-05-01,The coronavirus is expected to permanently shut millions of small businesses in the next several months. Here are issues for owners to consider.,"['Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Small Business', 'Bankruptcies', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Credit and Debt']",article,News,Business
2020-05-01,"The still-unsolved Oakland County Child Killer case lodged in the author Megan Abbott’s psyche, even if she didn’t know it at the time.","['Kidnapping and Hostages', 'Murders, Attempted Murders and Homicides', 'Sex Crimes', 'Children and Childhood']",article,News,SpecialSections
2020-05-01,"As the pandemic clears the calendar, curators around the world reimagine how — and if — we will gather for art.","['Art', 'Conventions, Fairs and Trade Shows', 'Festivals', 'Coronavirus (2019-nCoV)', 'Quarantines']",article,News,Arts&Leisure
2020-05-01,"For now, the SAT and ACT are more democratic than many of the other metrics used to evaluate college applicants.","['Grading of Students', 'Coronavirus (2019-nCoV)', 'SAT (College Admission Test)', 'ACT (Examination)']",article,Op-Ed,OpEd
2020-05-01,Adm. Michael M. Gilday appears determined that his recommendations on the Roosevelt case will be made based on Navy principles and not on fears of what the White House might want.,"['Aircraft Carriers', 'USS Theodore Roosevelt (CVN-71) (Ship)', 'United States Defense and Military Forces', 'United States Politics and Government']",article,News,Washington
2020-05-01,It has two things missing elsewhere: political leadership and a strong health system.,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Politics and Government']",article,Op-Ed,OpEd
2020-05-01,"In times of crisis, stark images of sacrifice or consequence have often moved masses to act.","['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Photography']",article,Op-Ed,OpEd
2020-05-01,Scaling up the manufacturing of syringes and other medical products required to deliver a vaccine to millions of Americans will be just as important as the vaccine itself.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Medical Devices', 'Hypodermic Needles and Syringes', 'Medicine and Health', 'Factories and Manufacturing', 'Shortages', 'Epidemics', 'your-feed-healthcare']",article,News,Science
2020-05-01,Ben Casselman of the Business desk uses new and traditional tools to understand the financial landscape during the coronavirus pandemic.,"['Recession and Depression', 'Unemployment', 'Labor and Jobs', 'Coronavirus (2019-nCoV)', 'Gross Domestic Product']",article,News,Summary
2020-05-01,"Rules and store technology can impede Supplemental Nutrition Assistance Program recipients, but a pilot effort to expand access is picking up speed.","['Shopping and Retail', 'E-Commerce', 'Supermarkets and Grocery Stores', 'Coronavirus (2019-nCoV)', 'Food Stamps']",article,News,Business
2020-05-01,"For over a decade, the Permian Basin has been the epicenter of the American oil boom. Now, it’s the epicenter of its demise.","['Oil (Petroleum) and Gasoline', 'Layoffs and Job Reductions', 'Prices (Fares, Fees and Rates)', 'Production', 'Coronavirus (2019-nCoV)']",article,News,Business
2020-05-01,The men might have been among the earliest to be stolen from their homeland and brought to the Americas.,"['ARCHAEOLOGY AND ANTHROPOLOGY', 'Slavery (Historical)', 'Indigenous People', 'Skeletons', 'Genetics and Heredity', 'Skull (Body Part)', 'Teeth and Dentistry', 'Research', 'your-feed-science', 'Infections']",article,News,Science
2020-05-01,"At the peak of the pandemic in New York, a longtime city employee joined a crush of patients in desperate need of treatment.","['Coronavirus (2019-nCoV)', 'Kidneys', 'Dialysis', 'Shortages', 'Emergency Medical Treatment', 'Hospitals', 'Deaths (Fatalities)', 'your-feed-healthcare']",article,News,Science
2020-05-01,Cholera changed the face of Paris. Will Covid-19 change the streets of New York?,"['ARCHITECTURE', 'Urban Areas', 'Coronavirus (2019-nCoV)', 'Cholera', 'Area Planning and Renewal', 'City Councils']",article,News,Metropolitan
2020-05-01,Frank Sinatra can thank Robert De Niro and two annoyed songwriters for the song that revived his career and now is the theme music of the city’s nightly tribute.,"['Music', 'Coronavirus (2019-nCoV)']",article,News,Metro
2020-05-01,"Most pantries are closed on Sundays, but Jorge Negron opens his to make and provide brown-bag lunches.","['Food', 'Quarantine (Life and Culture)', 'Food Banks and Pantries', 'Coronavirus (2019-nCoV)']",article,News,Metropolitan
2020-05-01,"From Norway to Colorado, street artists depict a world of masks and hand-washing (and toilet paper). One recurrent theme: a deep appreciation of health care workers.","['Art', 'Murals', 'Coronavirus (2019-nCoV)', 'Travel and Vacations', 'Masks', 'Protective Clothing and Gear', 'Hygiene and Cleanliness', 'Quarantines']",article,News,Culture
2020-05-01,Cattle produce more methane than many large countries. A solution could be an ecological and financial breakthrough — and a Swiss biotech company may be on the cusp.,"['Cattle', 'Methane', 'Research', 'Greenhouse Gas Emissions', 'Global Warming']",article,News,SundayBusiness
2020-05-01,The New York subway will be closed from 1 a.m. to 5 a.m. to be disinfected.,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Hospitals']",article,briefing,Metro
2020-05-01,The F.D.A. issued emergency approval for an antiviral drug. High school seniors appear reluctant to commit to a college for the fall.,['Coronavirus (2019-nCoV)'],article,News,National
2020-05-01, Here’s what you need to know.,[],article,briefing,NYTNow
2020-05-01,There are times when government must curtail individual freedoms to protect the public. But those measures must end once the threat passes.,"['Coronavirus (2019-nCoV)', 'Surveillance of Citizens by Government', 'United States Politics and Government', 'Civil Rights and Liberties']",article,Editorial,Editorial
2020-05-01,"More than 50,000 Americans have died from the coronavirus. One of them was Craig Breimhorst.","['Quarantines', 'Coronavirus (2019-nCoV)', 'Death and Dying', 'Children and Childhood', 'Grief (Emotion)']",article,News,Podcasts
2020-05-01,Never has the cheer of homegrown color been more essential. Here’s how to get it — even if you haven’t started planting yet.,"['Real Estate and Housing (Residential)', 'Gardens and Gardening', 'Quarantine (Life and Culture)', 'Flowers and Plants']",article,News,RealEstate
2020-05-01,Amazon’s chief said that pandemic-related expenses would consume all profits in the current quarter — and that it was part of a deliberate strategy.,"['Stock Buybacks', 'Coronavirus (2019-nCoV)']",article,News,Business
2020-05-01,"Battered by the coronavirus, the American public is increasingly looking to the federal government to provide an economic lifeline, polls suggest.","['Polls and Public Opinion', 'United States Economy', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Coronavirus (2019-nCoV)', 'Federal Budget (US)', 'States (US)', 'Local Government']",article,News,Politics
2020-05-01,Governor Cuomo said it was impossible to reopen schools “in a way that would keep our children and students and educators safe.”,['Coronavirus (2019-nCoV)'],article,News,Metro
2020-05-01,How can we learn to be connected even when we are feeling alone during the pandemic?,[],article,News,Learning
2020-05-01,Is either outlook on life better suited to these difficult times? Or maybe both?,[],article,News,Learning
2020-05-01,"Buskers, musicians and muralists have been entertaining London for centuries. But now the capital has gone quiet and the future of their activities looks uncertain.","['Graffiti', 'Street Performers', 'Art', 'Music']",article,News,Culture
2020-05-01,The writer and director Joe Robert Cole narrates a sequence from his film featuring Ashton Sanders.,['Movies'],multimedia,Video,
2020-05-01,"Nonprofit groups led by black and Latino directors lag behind peers with white leaders, but two leading philanthropic organizations hope to change that.","['Race and Ethnicity', 'Philanthropy', 'Nonprofit Organizations']",article,News,Business
2020-05-01,Insurance plans with H.S.A.s may also cover coronavirus testing while keeping the tax perks.,"['Health Insurance and Managed Care', 'Tax Credits, Deductions and Exemptions', 'Coronavirus (2019-nCoV)', 'Savings', 'Personal Finances', 'Telemedicine']",article,News,Business
2020-05-01,"Joe Robert Cole, the writer and director of a new Oakland-set Netflix drama discusses a high-energy sequence that takes place at a party-car-stunt display called a sideshow.",['Movies'],article,News,Culture
2020-05-01,"Friday: You probably can’t go to the beach. But restrictions on other activities have been loosened. Also: A remembrance, and photos of poppies.","['Quarantine (Life and Culture)', 'Quarantines']",article,briefing,National
2020-05-01,"As the pandemic hobbled the real estate industry, several huge deals crossed the finish line, including a record sale at Brooklyn Bridge Park and another Jeff Bezos acquisition in Manhattan.","['Real Estate and Housing (Residential)', 'Condominiums']",article,News,RealEstate
2020-05-01,"Godfrey Mwampembwa, popularly known as Gado, has been holding politicians accountable for nearly 30 years. Now, his concern has shifted to the coronavirus.","['Cartoons and Cartoonists', 'Coronavirus (2019-nCoV)', 'Quarantine (Life and Culture)']",article,News,Foreign
2020-05-01,"With parks shut down and utilities harder to come by, drivers of motor homes are finding themselves trapped in the vehicles meant to liberate them.","['Recreational Vehicles', 'Real Estate and Housing (Residential)', 'National Parks, Monuments and Seashores', 'Parks and Other Recreation Areas', 'Road Trips', 'Coronavirus (2019-nCoV)', 'Quarantines', 'Travel Warnings']",article,News,RealEstate
2020-05-01,"A judge ruled that The Mail on Sunday would not be judged on whether it had acted dishonestly in publishing a letter from the Duchess of Sussex to her father, Thomas Markle.","['Suits and Litigation (Civil)', 'Newspapers']",article,News,Foreign
2020-05-01,"Instead of focusing on credentials, let’s give candidates the chance to showcase their will and skill to learn.","['Hiring and Promotion', 'Careers and Professions', 'Draft and Recruitment (Sports)']",article,News,Smarter Living
2020-05-01,The deal for the internet domain for nonprofit organizations had set off fierce opposition.,"['Domain Names (Internet)', 'Nonprofit Organizations', 'Computers and the Internet', 'Mergers, Acquisitions and Divestitures', 'Private Equity']",article,News,Business
2020-05-01,The bookcase has become the preferred background for applying a patina of authority to an amateurish video feed.,"['Books and Literature', 'Interior Design and Furnishings', 'Videophones and Videoconferencing', 'Quarantine (Life and Culture)']",article,News,Culture
2020-05-01,"Ellen Fullman is sheltering in place with the 40-string, 45-foot-long droning instrument she created decades ago.","['Musical Instruments', 'Awards, Decorations and Honors', 'Quarantine (Life and Culture)']",article,News,Arts&Leisure
2020-05-01,Here’s how to ask for accommodations.,"['Workplace Hazards and Violations', 'Pregnancy and Childbirth', 'Discrimination', 'Coronavirus (2019-nCoV)', 'Layoffs and Job Reductions', 'Quarantines', 'Women and Girls', 'Telecommuting']",article,News,Parenting
2020-05-01,"Celebrate the end of the week with a cocktail, if that’s your speed, and the beginning of the weekend with pancakes or waffles.",['Cooking and Cookbooks'],article,News,Dining
2020-05-01,"During epidemics, war and national tragedy, baseball was medicine for the masses. During this crisis, we’re still waiting for the prescription to be filled.","['Baseball', 'Coronavirus (2019-nCoV)', 'Epidemics', 'World Series', 'September 11 (2001)', 'World War II (1939-45)', 'Quarantines', 'Influenza']",article,News,Well
2020-05-01,"Hear tracks by Oasis, Haim, Kenny Chesney and others.","['Pop and Rock Music', 'Rap and Hip-Hop', 'Jazz']",article,News,Culture
2020-05-01,How we come together when we can’t go very far.,"['Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Quarantines', 'Loneliness', 'Quarantine (Life and Culture)']",article,News,Styles
2020-05-01,"For this issue, a look at the deadly racial disparities of Covid-19 in America.",['Design'],article,News,Magazine
2020-05-01,"Lawmakers want to question Mr. Bezos, Amazon’s chief executive, as part of its antitrust investigation.","['Antitrust Laws and Competition Issues', 'United States Politics and Government', 'Computers and the Internet']",article,News,Business
2020-05-01,"Spring remains colorful, but unusually quiet, at some of the city’s botanical gardens as crews work to prune the beauty behind closed gates.","['Gardens and Gardening', 'Flowers and Plants', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)']",article,News,Culture
2020-05-01,"It’s the perfect combination of distraction, fear-mongering and red meat for his base.","['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2020']",article,Op-Ed,OpEd
2020-05-01,Thank you.,[],article,Op-Ed,OpEd
2020-05-01,The former vice president was interviewed about the allegation made by his former Senate aide that he sexually assaulted her in 1993.,"['Archives and Records', 'United States Politics and Government', 'Presidential Election of 2020', 'Sex Crimes']",article,News,Politics
2020-05-01,"The moratorium on “la bise,” as it’s known in France, brings sorrow, but also relief.","['Kissing', 'Coronavirus (2019-nCoV)']",article,News,TStyle
2020-05-01,"With a crunchy shortbread crust and tangy curd filling, this rhubarb-filled confection is perfect for spring.","['Cooking and Cookbooks', 'Rhubarb', 'Cookies', 'Spring (Season)']",article,News,Dining
2020-05-01,"A vast majority of Americans are confined in stagnant, stressful places whose prospects have vanished overnight.","['United States Politics and Government', 'Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Governors (US)', 'Quarantines']",article,Op-Ed,OpEd
2020-05-01,"Over the long run, stocks are supposed to beat bonds. But they haven’t managed to do that uniformly since 2000, a sign of how difficult things have gotten for ordinary investors.","['Stocks and Bonds', 'Credit and Debt', 'Inflation (Economics)', 'Presidential Election of 2020', 'Subprime Mortgage Crisis', ""Standard & Poor's 500-Stock Index"", 'Asset Allocation (Personal Finances)', 'Pensions and Retirement Plans']",article,News,SundayBusiness
2020-05-01,"“It’s something I’ve never witnessed in 40 years of medicine,” said Dr. Steven Corwin, the chief executive of NewYork-Presbyterian.","['Hospitals', 'Executives and Management (Theory)', 'Coronavirus (2019-nCoV)']",article,News,SundayBusiness
2020-05-01,"Precious public support will be squandered if the economic relief effort isn’t handled with full transparency and accountability, a former presidential adviser says.","['Coronavirus (2019-nCoV)', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'United States Economy', 'Recession and Depression', 'Small Business', 'Unemployment', 'Unemployment Insurance', 'Quarantines', 'Banking and Financial Institutions', 'United States Politics and Government', 'Polls and Public Opinion']",article,News,SundayBusiness
2020-05-01,"People taking widely used medicines did not face higher rates of infection or more severe illness, new research indicates.","['Blood Pressure', 'Coronavirus (2019-nCoV)', 'Quarantines', 'your-feed-healthcare']",article,News,Science
2020-05-01,"A campaign, “Back to the Streets,” aims to create 1,000 murals by 1,000 artists in 100 cities, on walls offered by business and property owners.","['Art', 'Murals', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Quarantine (Life and Culture)']",article,News,Culture
2020-05-01,The mayor’s gift for doing exactly the wrong thing was on full display when he put all Jewish New Yorkers on notice.,"['Jews and Judaism', 'Coronavirus (2019-nCoV)', 'Funerals and Memorials']",article,Op-Ed,OpEd
2020-05-01,"Every year, the New Bedford Whaling Museum hosts a marathon reading of “Moby-Dick.” For the social distancing edition, volunteers are recording performances from home.","['Computers and the Internet', 'Books and Literature', 'Whales and Whaling', 'Museums', 'Coronavirus (2019-nCoV)']",article,News,Express
2020-05-01,"Prepare this easy savory pancake mix, pull a few items from the fridge and you’re just minutes away from breakfast, lunch or dinner.","['Pancakes', 'Cooking and Cookbooks', 'Recipes', 'Quarantine (Life and Culture)']",article,News,Dining
2020-05-01,"Take those boneless chicken breasts and give them a crispy, cheesy exterior you won’t soon forget.",['Cooking and Cookbooks'],article,News,AtHome
2020-05-01,It’s easier to pick up the world’s best card game at home on your own.,"['Bridge (Card Game)', 'Cards and Card Games', 'Quarantine (Life and Culture)']",article,News,AtHome
2020-05-01,"Ryan Murphy’s new period melodrama, debuting Friday on Netflix, uses real figures from the past to tell an invented history of 1940s Hollywood.",['Television'],article,News,Culture
2020-05-01,"With his league suspended, the professional defender stays fit by kicking the ball wherever he can — like on the parking deck in his apartment building.","['Soccer', 'Coronavirus (2019-nCoV)', 'Quarantines', 'Shutdowns (Institutional)']",article,News,Sports
2020-05-01,"Warming and gently spiced, this easy loaf cake comes together in just about an hour — and may not last nearly as long.","['Quarantine (Life and Culture)', 'Cooking and Cookbooks', 'Bakeries and Baked Products']",article,News,Dining
2020-05-01,"In Lawrence Wright’s “The End of October,” a virulent flu races around the globe, killing millions and plunging society into disarray.",['Books and Literature'],article,Review,BookReview
2020-05-01,The electric car company’s stock fell 10 percent after the chief executive took to Twitter to try to talk down its recent surge.,"['Securities and Commodities Violations', 'Electric and Hybrid Vehicles', 'Automobiles', 'Stocks and Bonds', 'Regulation and Deregulation of Industry', 'Company Reports']",article,News,Business
2020-05-01,The deadly racial disparities of Covid-19. Stephen King on Joe Biden and the pandemic. The beauty of Easter Island. The new Saturday night. The big lasagna. And more.,"['Coronavirus (2019-nCoV)', 'Quarantines']",article,News,SpecialSections
2020-05-01,"When the most successful companies are anxious, you know we’re in scary times.",['Coronavirus (2019-nCoV)'],article,News,Business
2020-05-01,"Uncertain that campuses will reopen, students are reluctant to commit for the fall. For schools, enrollment drops and lost revenue could be devastating.","['ADMISSIONS STANDARDS', 'Colleges and Universities', 'Coronavirus (2019-nCoV)', 'Foreign Students (in US)']",article,News,National
2020-05-01,"Monty Bennett says the government should help companies like his. Now, Senator Chuck Schumer is asking for a review of use of the Paycheck Protection Program by Mr. Bennett’s companies.","['Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Small Business', 'Hotels and Travel Lodgings', 'United States Politics and Government', 'Coronavirus (2019-nCoV)']",article,News,Washington
2020-05-01,Prime Minister Justin Trudeau said the government had been in the process of introducing the ban when its agenda was overturned by the pandemic.,"['Politics and Government', 'Gun Control', 'Nova Scotia, Canada, Shooting (April, 2020)', 'Mass Shootings']",article,News,Foreign
2020-05-01,"Dermatologists say the lesions should prompt testing for the virus, even though many patients have no other symptoms.","['Coronavirus (2019-nCoV)', 'Feet', 'Skin', 'Tests (Medical)', 'your-feed-science']",article,News,Science
2020-05-01,A memo from a Consumer Financial Protection Bureau employee who described pressure by political appointees over a payday lending rule prompted lawmakers’ request.,"['Consumer Protection', 'United States Politics and Government', 'Regulation and Deregulation of Industry', 'Payday Loans']",article,News,Business
2020-05-01,"Plus, how to stay connected.","['Coronavirus (2019-nCoV)', 'Dating and Relationships', 'Loneliness', 'Modern Love (Times Column)']",article,News,Styles
2020-05-01,The annual festival is raising money for the Restaurant Relief Fund with a continuing series featuring food celebrities and chefs.,"['Festivals', 'Food', 'Wines', 'Videophones and Videoconferencing']",article,News,Dining
2020-05-01,"In short supply, the samples are essential for the creation of coronavirus antibody tests that can help end lockdowns. Several companies are racing to capitalize on that.","['Tests (Medical)', 'Blood Donation', 'Coronavirus (2019-nCoV)', 'Laboratories and Scientific Equipment', 'Antibodies']",article,News,Foreign
